model_name,label,feature,attribution_mean_abs,attribution_signed_mean,rank,method
fair_concat_mlp,NORM,P_DurFull_V1,0.026287196204066277,-0.016803212463855743,29,gradient_x_input
fair_concat_mlp,NORM,T_Amp_V4,0.025946715846657753,-0.011464071460068226,30,gradient_x_input
fair_concat_mlp,NORM,QRS_Dur_V1_iqr,0.025406837463378906,0.009548530913889408,31,gradient_x_input
fair_concat_mlp,NORM,P_Amp_III,0.02539152465760708,-0.012998255901038647,32,gradient_x_input
fair_concat_mlp,NORM,S_Amp_V4_iqr,0.02494705282151699,-0.019852614030241966,33,gradient_x_input
fair_concat_mlp,NORM,PQ_Int_I,0.024541480466723442,-0.018509330227971077,34,gradient_x_input
fair_concat_mlp,NORM,P_Amp_aVF_iqr,0.024430783465504646,-0.021757498383522034,35,gradient_x_input
fair_concat_mlp,NORM,ST_Elev_V2,0.02429317682981491,0.006612333003431559,36,gradient_x_input
fair_concat_mlp,NORM,QT_IntCorr_V4,0.02396567352116108,0.009712941013276577,37,gradient_x_input
fair_concat_mlp,NORM,T_Amp_V3,0.023475369438529015,-0.008636917918920517,38,gradient_x_input
fair_concat_mlp,NORM,Q_Amp_V4_iqr,0.022992199286818504,-0.01903505064547062,39,gradient_x_input
fair_concat_mlp,NORM,QRS_Dur_V6_iqr,0.022650359198451042,-0.007778935134410858,40,gradient_x_input
fair_concat_mlp,NORM,Q_Amp_aVL_iqr,0.0226359274238348,0.016214577481150627,41,gradient_x_input
fair_concat_mlp,NORM,Q_Amp_V4,0.022253306582570076,0.011051081120967865,42,gradient_x_input
fair_concat_mlp,NORM,QT_Int_V3,0.02219444513320923,0.0035432297736406326,43,gradient_x_input
fair_concat_mlp,NORM,QT_Int_Global_iqr,0.021988265216350555,-0.011881500482559204,44,gradient_x_input
fair_concat_mlp,NORM,PR_Int_aVF,0.021960454061627388,-0.0065900650806725025,45,gradient_x_input
fair_concat_mlp,NORM,QT_IntCorr_V3_iqr,0.021934011951088905,0.0036206103395670652,46,gradient_x_input
fair_concat_mlp,NORM,PR_Int_I,0.021761899814009666,-0.01768249087035656,47,gradient_x_input
fair_concat_mlp,NORM,Q_Amp_V2_iqr,0.021655036136507988,-0.020874598994851112,48,gradient_x_input
fair_concat_mlp,NORM,Q_Amp_aVF_iqr,0.02141631580889225,-0.01900201477110386,49,gradient_x_input
fair_concat_mlp,NORM,QT_IntCorr_V6,0.021332407370209694,0.0023685244377702475,50,gradient_x_input
fair_concat_mlp,MI,P_Morph_V2_iqr,0.047573212534189224,-0.016652172431349754,1,gradient_x_input
fair_concat_mlp,MI,R_Amp_aVL_iqr,0.043533142656087875,-0.02544928900897503,2,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_V6_iqr,0.04108380898833275,0.012556579895317554,3,gradient_x_input
fair_concat_mlp,MI,R_Amp_V4_iqr,0.03850018233060837,-0.026576338335871696,4,gradient_x_input
fair_concat_mlp,MI,Q_Amp_V2_iqr,0.038348130881786346,-0.03350701928138733,5,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_V4_iqr,0.03769687935709953,0.009377794340252876,6,gradient_x_input
fair_concat_mlp,MI,Q_Amp_aVL_iqr,0.03699086233973503,-0.025383269414305687,7,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_I_iqr,0.03683905303478241,0.0066251009702682495,8,gradient_x_input
fair_concat_mlp,MI,R_Amp_V5,0.03520256653428078,-0.01640327274799347,9,gradient_x_input
fair_concat_mlp,MI,R_Amp_V6,0.0347888357937336,-0.018387025222182274,10,gradient_x_input
fair_concat_mlp,MI,P_Amp_II_iqr,0.03402436152100563,-0.028059260919690132,11,gradient_x_input
fair_concat_mlp,MI,Q_Amp_aVL,0.03377470001578331,-0.010957214049994946,12,gradient_x_input
fair_concat_mlp,MI,ST_Elev_V5_iqr,0.03253631666302681,0.011104623787105083,13,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_V1_iqr,0.03190461918711662,-0.01125702541321516,14,gradient_x_input
fair_concat_mlp,MI,PQ_Int_aVF,0.03188576176762581,0.011303710751235485,15,gradient_x_input
fair_concat_mlp,MI,P_DurFull_I,0.03169124200940132,-0.005605623126029968,16,gradient_x_input
fair_concat_mlp,MI,QT_Int_V5_iqr,0.031251292675733566,0.013060317374765873,17,gradient_x_input
fair_concat_mlp,MI,PR_Int_aVF,0.031219972297549248,0.00955553725361824,18,gradient_x_input
fair_concat_mlp,MI,P_Morph_aVL_iqr,0.031104763969779015,0.005113579798489809,19,gradient_x_input
fair_concat_mlp,MI,S_Amp_V2_iqr,0.030388906598091125,-0.022272935137152672,20,gradient_x_input
fair_concat_mlp,MI,PQ_Int_III,0.030190160498023033,0.0035341139882802963,21,gradient_x_input
fair_concat_mlp,MI,QT_IntCorr_V3,0.029330173507332802,-0.002729111583903432,22,gradient_x_input
fair_concat_mlp,MI,T_Amp_V2,0.02879837341606617,-0.00668087974190712,23,gradient_x_input
fair_concat_mlp,MI,R_Amp_V2,0.02776460349559784,0.010780337266623974,24,gradient_x_input
fair_concat_mlp,MI,QT_IntCorr_V4,0.027589432895183563,-0.007342243101447821,25,gradient_x_input
fair_concat_mlp,MI,S_Amp_III_iqr,0.02733018808066845,-0.02282913215458393,26,gradient_x_input
fair_concat_mlp,MI,Q_Amp_III_iqr,0.026857279241085052,-0.022705676034092903,27,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_V1,0.026776671409606934,-0.005600789096206427,28,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_III,0.02666993997991085,-0.008980217389762402,29,gradient_x_input
fair_concat_mlp,MI,P_DurFull_V3,0.026077022776007652,0.002603845437988639,30,gradient_x_input
fair_concat_mlp,MI,QRS_Dur_aVR_iqr,0.0256174448877573,-0.0006805341690778732,31,gradient_x_input
fair_concat_mlp,MI,R_Amp_V1,0.02553914487361908,-0.01852625422179699,32,gradient_x_input
fair_concat_mlp,MI,Q_Amp_V1,0.02452470362186432,-0.001379776163958013,33,gradient_x_input
fair_concat_mlp,MI,T_DurFull_aVL,0.024320408701896667,-0.01002624910324812,34,gradient_x_input
fair_concat_mlp,MI,P_DurFull_V2,0.023846173658967018,0.004619464743882418,35,gradient_x_input
fair_concat_mlp,MI,T_Amp_V2_iqr,0.02378815971314907,-0.016644252464175224,36,gradient_x_input
fair_concat_mlp,MI,R_Amp_V3,0.02370213158428669,0.012108848430216312,37,gradient_x_input
fair_concat_mlp,MI,Q_Amp_V2,0.023122183978557587,-0.005278928205370903,38,gradient_x_input
fair_concat_mlp,MI,R_Amp_aVL,0.022834187373518944,-0.018653305247426033,39,gradient_x_input
fair_concat_mlp,MI,Q_Amp_III,0.02246282808482647,-0.004769364837557077,40,gradient_x_input
fair_concat_mlp,MI,Q_Amp_aVF_iqr,0.022303612902760506,-0.015352803282439709,41,gradient_x_input
fair_concat_mlp,MI,PQ_Int_III_iqr,0.021887851879000664,-0.014512899331748486,42,gradient_x_input
fair_concat_mlp,MI,P_DurFull_V1,0.0213650930672884,0.01333662774413824,43,gradient_x_input
fair_concat_mlp,MI,S_Amp_III,0.0210051741451025,0.012757997959852219,44,gradient_x_input
fair_concat_mlp,MI,PR_Int_V6,0.020891660824418068,0.016885196790099144,45,gradient_x_input
fair_concat_mlp,MI,P_Amp_III,0.02043326385319233,0.003049552207812667,46,gradient_x_input
fair_concat_mlp,MI,PR_Int_I_iqr,0.020334353670477867,-0.006045576184988022,47,gradient_x_input
fair_concat_mlp,MI,P_DurFull_II,0.020282210782170296,-0.015222347341477871,48,gradient_x_input
fair_concat_mlp,MI,PQ_Int_V2,0.019957615062594414,0.003918597009032965,49,gradient_x_input
fair_concat_mlp,MI,PR_Int_III_iqr,0.01985183171927929,-0.013780313543975353,50,gradient_x_input
fair_concat_mlp,STTC,T_Amp_V2,0.05420767143368721,-0.006527371238917112,1,gradient_x_input
fair_concat_mlp,STTC,P_Morph_V2_iqr,0.053138405084609985,-0.02025667577981949,2,gradient_x_input
fair_concat_mlp,STTC,P_DurFull_V3_iqr,0.043725404888391495,0.0012965797213837504,3,gradient_x_input
fair_concat_mlp,STTC,R_Amp_V5,0.03904475271701813,0.025116607546806335,4,gradient_x_input
fair_concat_mlp,STTC,P_Amp_III_iqr,0.03820144385099411,-0.033821556717157364,5,gradient_x_input
fair_concat_mlp,STTC,R_Amp_V6,0.03784109279513359,0.027089588344097137,6,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_III_iqr,0.03778194636106491,-0.014021200127899647,7,gradient_x_input
fair_concat_mlp,STTC,T_Amp_aVF_iqr,0.037771739065647125,0.031697649508714676,8,gradient_x_input
fair_concat_mlp,STTC,T_DurFull_aVL_iqr,0.03699147701263428,0.004936265759170055,9,gradient_x_input
fair_concat_mlp,STTC,P_DurFull_III,0.03552497550845146,0.007479357998818159,10,gradient_x_input
fair_concat_mlp,STTC,Q_Amp_V3,0.03312954306602478,-0.005495840683579445,11,gradient_x_input
fair_concat_mlp,STTC,PQ_Int_aVF,0.03303813561797142,0.014926210977137089,12,gradient_x_input
fair_concat_mlp,STTC,P_Morph_III_iqr,0.0324917808175087,0.0008894060738384724,13,gradient_x_input
fair_concat_mlp,STTC,S_Amp_V2_iqr,0.03200659900903702,-0.022396555170416832,14,gradient_x_input
fair_concat_mlp,STTC,Q_Amp_aVL_iqr,0.02963107079267502,-0.01927882432937622,15,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_Global_iqr,0.028893904760479927,-0.003218682250007987,16,gradient_x_input
fair_concat_mlp,STTC,T_DurFull_V2_iqr,0.02857845090329647,-0.006510267034173012,17,gradient_x_input
fair_concat_mlp,STTC,HA__Global,0.027681952342391014,-0.009232813492417336,18,gradient_x_input
fair_concat_mlp,STTC,QT_IntCorr_V6,0.026971472427248955,-0.0051191686652600765,19,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_aVR_iqr,0.026814313605427742,-0.0010248746257275343,20,gradient_x_input
fair_concat_mlp,STTC,T_Amp_V3,0.02654591202735901,0.008441544137895107,21,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_aVF_iqr,0.02603854052722454,-0.005411194171756506,22,gradient_x_input
fair_concat_mlp,STTC,T_Amp_aVL_iqr,0.025515956804156303,-0.022250130772590637,23,gradient_x_input
fair_concat_mlp,STTC,P_Amp_V4,0.025505753234028816,0.02029510587453842,24,gradient_x_input
fair_concat_mlp,STTC,S_Amp_III_iqr,0.02490971051156521,0.022041836753487587,25,gradient_x_input
fair_concat_mlp,STTC,Q_Amp_V2,0.02463527023792267,-0.0005479646497406065,26,gradient_x_input
fair_concat_mlp,STTC,S_Amp_II_iqr,0.024047045037150383,0.021405285224318504,27,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_V1,0.022925198078155518,-0.0028078174218535423,28,gradient_x_input
fair_concat_mlp,STTC,T_Amp_V1,0.02241251803934574,-0.0022200271487236023,29,gradient_x_input
fair_concat_mlp,STTC,T_Amp_V4,0.021837523207068443,0.009646277874708176,30,gradient_x_input
fair_concat_mlp,STTC,QT_IntCorr_V3,0.021096453070640564,0.0006289507145993412,31,gradient_x_input
fair_concat_mlp,STTC,S_Amp_V4_iqr,0.021052367985248566,-0.018588777631521225,32,gradient_x_input
fair_concat_mlp,STTC,T_DurFull_V6,0.021006150171160698,-0.0006416523247025907,33,gradient_x_input
fair_concat_mlp,STTC,S_Amp_III,0.020793259143829346,0.01768582873046398,34,gradient_x_input
fair_concat_mlp,STTC,P_DurFull_V1,0.020715201273560524,0.011668491177260876,35,gradient_x_input
fair_concat_mlp,STTC,P_DurFull_V5_iqr,0.02051498182117939,-0.0021409473847597837,36,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_V6_iqr,0.0199750866740942,0.00463371304795146,37,gradient_x_input
fair_concat_mlp,STTC,PR_Int_I,0.01985172927379608,0.016850102692842484,38,gradient_x_input
fair_concat_mlp,STTC,QRS_Dur_aVF,0.019625164568424225,-0.008299498818814754,39,gradient_x_input
fair_concat_mlp,STTC,P_DurFull_V6,0.01955718733370304,-0.0012824753066524863,40,gradient_x_input
fair_concat_mlp,STTC,Q_Amp_aVL,0.01933579333126545,0.006715041119605303,41,gradient_x_input
fair_concat_mlp,STTC,S_Amp_aVL_iqr,0.019084185361862183,0.01634833589196205,42,gradient_x_input
fair_concat_mlp,STTC,QT_IntCorr_V3_iqr,0.018970834091305733,-0.0051728724502027035,43,gradient_x_input
fair_concat_mlp,STTC,QT_IntCorr_V6_iqr,0.018659206107258797,0.00563006242737174,44,gradient_x_input
fair_concat_mlp,STTC,PQ_Int_I,0.018645955249667168,0.01657082326710224,45,gradient_x_input
fair_concat_mlp,STTC,R_Amp_III,0.018643373623490334,-0.010916103608906269,46,gradient_x_input
fair_concat_mlp,STTC,PR_Int_V2,0.018371744081377983,-0.0026132427155971527,47,gradient_x_input
fair_concat_mlp,STTC,R_Amp_aVL_iqr,0.018345938995480537,-0.006449644919484854,48,gradient_x_input
fair_concat_mlp,STTC,PR_Int_aVF,0.01811821572482586,0.009588640183210373,49,gradient_x_input
fair_concat_mlp,STTC,R_Amp_V4_iqr,0.018109092488884926,-0.013567093759775162,50,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_V1,0.05371563509106636,-0.0073569156229496,1,gradient_x_input
fair_concat_mlp,CD,R_Amp_aVL,0.04819732904434204,-0.02881227619946003,2,gradient_x_input
fair_concat_mlp,CD,R_Amp_I,0.038062356412410736,-0.005684874951839447,3,gradient_x_input
fair_concat_mlp,CD,ST_Elev_V1,0.03805224969983101,-0.025442615151405334,4,gradient_x_input
fair_concat_mlp,CD,S_Amp_III,0.03632480278611183,0.025374988093972206,5,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_Global_iqr,0.034499239176511765,0.0030804339330643415,6,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_V1_iqr,0.034305620938539505,-0.007470679935067892,7,gradient_x_input
fair_concat_mlp,CD,Q_Amp_III_iqr,0.034112464636564255,-0.02929062210023403,8,gradient_x_input
fair_concat_mlp,CD,P_DurFull_aVL_iqr,0.029955029487609863,-0.0008915495127439499,9,gradient_x_input
fair_concat_mlp,CD,T_Amp_V2_iqr,0.02990010567009449,-0.022954558953642845,10,gradient_x_input
fair_concat_mlp,CD,T_Amp_aVL_iqr,0.028932182118296623,-0.02738233469426632,11,gradient_x_input
fair_concat_mlp,CD,R_Amp_III,0.02766704000532627,-0.016475198790431023,12,gradient_x_input
fair_concat_mlp,CD,R_Amp_V5,0.027658812701702118,0.007292803842574358,13,gradient_x_input
fair_concat_mlp,CD,T_DurFull_aVL_iqr,0.02738032303750515,-0.008208220824599266,14,gradient_x_input
fair_concat_mlp,CD,P_DurFull_V1,0.02700660191476345,0.017525551840662956,15,gradient_x_input
fair_concat_mlp,CD,QT_IntCorr_V5_iqr,0.02697054110467434,0.011361983604729176,16,gradient_x_input
fair_concat_mlp,CD,S_Amp_V2_iqr,0.02673482708632946,0.02520766668021679,17,gradient_x_input
fair_concat_mlp,CD,S_Amp_aVF,0.02640771120786667,0.018013829365372658,18,gradient_x_input
fair_concat_mlp,CD,S_Amp_aVL_iqr,0.0263993963599205,-0.02457166463136673,19,gradient_x_input
fair_concat_mlp,CD,P_DurFull_V4,0.0261507797986269,0.012998105026781559,20,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_aVF,0.02592896856367588,0.01396824698895216,21,gradient_x_input
fair_concat_mlp,CD,P_Morph_aVL_iqr,0.02564690075814724,0.0036410328466445208,22,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_aVL_iqr,0.02507389895617962,-0.016306398436427116,23,gradient_x_input
fair_concat_mlp,CD,P_DurFull_V4_iqr,0.024151742458343506,0.010805685073137283,24,gradient_x_input
fair_concat_mlp,CD,R_Amp_V3,0.022988533601164818,0.012455746531486511,25,gradient_x_input
fair_concat_mlp,CD,T_Amp_I_iqr,0.02286492846906185,-0.017341280356049538,26,gradient_x_input
fair_concat_mlp,CD,R_Amp_I_iqr,0.0228124987334013,-0.011717227287590504,27,gradient_x_input
fair_concat_mlp,CD,T_Amp_V2,0.02279997058212757,-0.004239019006490707,28,gradient_x_input
fair_concat_mlp,CD,Q_Amp_aVL_iqr,0.022314758971333504,-0.014172285795211792,29,gradient_x_input
fair_concat_mlp,CD,P_DurFull_III,0.02230827510356903,0.003699518507346511,30,gradient_x_input
fair_concat_mlp,CD,PR_Int_V6_iqr,0.022208891808986664,-0.001835641567595303,31,gradient_x_input
fair_concat_mlp,CD,R_Amp_V6,0.022041432559490204,0.003985188435763121,32,gradient_x_input
fair_concat_mlp,CD,P_DurFull_V5_iqr,0.021357888355851173,-0.00034019051236100495,33,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_I_iqr,0.02121438831090927,-0.006592737510800362,34,gradient_x_input
fair_concat_mlp,CD,QRS_Dur_I,0.021091947332024574,0.00801981519907713,35,gradient_x_input
fair_concat_mlp,CD,P_DurFull_V3_iqr,0.021036870777606964,-0.006522058043628931,36,gradient_x_input
fair_concat_mlp,CD,Q_Amp_V2_iqr,0.021020837128162384,-0.019692545756697655,37,gradient_x_input
fair_concat_mlp,CD,S_Amp_aVR,0.020845187827944756,-0.006072141695767641,38,gradient_x_input
fair_concat_mlp,CD,PR_Int_II_iqr,0.02063116244971752,-0.010299148969352245,39,gradient_x_input
fair_concat_mlp,CD,T_DurFull_V6_iqr,0.02056119777262211,0.0025136282201856375,40,gradient_x_input
fair_concat_mlp,CD,R_Amp_aVR,0.020551906898617744,0.011441136710345745,41,gradient_x_input
fair_concat_mlp,CD,PR_Int_aVF,0.02026612125337124,0.008031795732676983,42,gradient_x_input
fair_concat_mlp,CD,Q_Amp_I_iqr,0.01998278871178627,-0.014928781427443027,43,gradient_x_input
fair_concat_mlp,CD,S_Amp_II,0.01982780732214451,0.0009552612900733948,44,gradient_x_input
fair_concat_mlp,CD,QT_IntCorr_III_iqr,0.01963360793888569,-0.001938852947205305,45,gradient_x_input
fair_concat_mlp,CD,ST_Elev_III_iqr,0.019617203623056412,-0.010746538639068604,46,gradient_x_input
fair_concat_mlp,CD,QT_IntCorr_V3,0.019593531265854836,-0.00035735839628614485,47,gradient_x_input
fair_concat_mlp,CD,PQ_Int_II,0.019300667569041252,0.014653347432613373,48,gradient_x_input
fair_concat_mlp,CD,ST_Elev_aVR_iqr,0.019229654222726822,-0.0027848146855831146,49,gradient_x_input
fair_concat_mlp,CD,T_Amp_II,0.01913709007203579,0.005981283728033304,50,gradient_x_input
fair_concat_mlp,HYP,R_Amp_V5,0.11858081072568893,0.08029212802648544,1,gradient_x_input
fair_concat_mlp,HYP,R_Amp_V6,0.1044841930270195,0.08210286498069763,2,gradient_x_input
fair_concat_mlp,HYP,R_Amp_aVL,0.08103518933057785,-0.028738906607031822,3,gradient_x_input
fair_concat_mlp,HYP,T_Amp_V2,0.07019651681184769,-0.006433576811105013,4,gradient_x_input
fair_concat_mlp,HYP,R_Amp_I,0.06932786852121353,-0.00016069381672423333,5,gradient_x_input
fair_concat_mlp,HYP,R_Amp_V1,0.0686289444565773,0.012308533303439617,6,gradient_x_input
fair_concat_mlp,HYP,S_Amp_III,0.05800844356417656,0.038744814693927765,7,gradient_x_input
fair_concat_mlp,HYP,R_Amp_V4,0.057640597224235535,0.0316045917570591,8,gradient_x_input
fair_concat_mlp,HYP,P_DurFull_V3_iqr,0.048148974776268005,0.006181428674608469,9,gradient_x_input
fair_concat_mlp,HYP,P_Amp_aVF,0.047913774847984314,0.02052055113017559,10,gradient_x_input
fair_concat_mlp,HYP,R_Amp_III,0.043839771300554276,-0.020060500130057335,11,gradient_x_input
fair_concat_mlp,HYP,S_Amp_V5,0.04257314279675484,0.0048354207538068295,12,gradient_x_input
fair_concat_mlp,HYP,P_Amp_II,0.042034924030303955,0.009020830504596233,13,gradient_x_input
fair_concat_mlp,HYP,R_Amp_aVR,0.04176406189799309,0.027754859998822212,14,gradient_x_input
fair_concat_mlp,HYP,P_Amp_aVL_iqr,0.04159840568900108,0.03411496430635452,15,gradient_x_input
fair_concat_mlp,HYP,T_Amp_aVR,0.04099516198039055,0.010612614452838898,16,gradient_x_input
fair_concat_mlp,HYP,S_Amp_aVR,0.03964838758111,-0.00820883084088564,17,gradient_x_input
fair_concat_mlp,HYP,S_Amp_III_iqr,0.039226070046424866,0.03353215381503105,18,gradient_x_input
fair_concat_mlp,HYP,QT_Int_V5_iqr,0.035422325134277344,-0.02299596183001995,19,gradient_x_input
fair_concat_mlp,HYP,P_Morph_V2_iqr,0.03518655523657799,-0.010314309038221836,20,gradient_x_input
fair_concat_mlp,HYP,S_Amp_II_iqr,0.03492391109466553,0.02841196395456791,21,gradient_x_input
fair_concat_mlp,HYP,QT_IntCorr_V2,0.034217264503240585,0.0013227785238996148,22,gradient_x_input
fair_concat_mlp,HYP,T_Amp_aVF_iqr,0.03330513462424278,0.0294443741440773,23,gradient_x_input
fair_concat_mlp,HYP,P_DurFull_III,0.03262942284345627,0.0022664861753582954,24,gradient_x_input
fair_concat_mlp,HYP,R_Amp_V2,0.03248639032244682,-0.0089774951338768,25,gradient_x_input
fair_concat_mlp,HYP,P_Morph_V2,0.03191768750548363,0.015212968923151493,26,gradient_x_input
fair_concat_mlp,HYP,PQ_Int_I,0.031766679137945175,0.021305212751030922,27,gradient_x_input
fair_concat_mlp,HYP,QT_IntCorr_V3,0.03134821727871895,-0.004085598047822714,28,gradient_x_input
fair_concat_mlp,HYP,S_Amp_V6,0.03054199181497097,0.004022122826427221,29,gradient_x_input
fair_concat_mlp,HYP,QRS_Dur_V3_iqr,0.030141117051243782,-0.012353882193565369,30,gradient_x_input
fair_concat_mlp,HYP,S_Amp_aVL_iqr,0.029963886365294456,0.02538776583969593,31,gradient_x_input
fair_concat_mlp,HYP,P_Amp_III,0.029940053820610046,0.01230672374367714,32,gradient_x_input
fair_concat_mlp,HYP,QRS_Dur_aVR_iqr,0.029456062242388725,-0.0015856969403102994,33,gradient_x_input
fair_concat_mlp,HYP,P_Amp_V4,0.029158413410186768,0.02378084324300289,34,gradient_x_input
fair_concat_mlp,HYP,PR_Int_I,0.02913176454603672,0.02203497290611267,35,gradient_x_input
fair_concat_mlp,HYP,P_Amp_aVL,0.028052570298314095,0.011712297797203064,36,gradient_x_input
fair_concat_mlp,HYP,QRS_Dur_Global_iqr,0.027787277474999428,0.005851308349519968,37,gradient_x_input
fair_concat_mlp,HYP,S_Amp_II,0.027770139276981354,-0.0020507394801825285,38,gradient_x_input
fair_concat_mlp,HYP,QT_IntCorr_V4,0.027655428275465965,-0.0048866854049265385,39,gradient_x_input
fair_concat_mlp,HYP,ST_Elev_V1,0.026809146627783775,-0.021025938913226128,40,gradient_x_input
fair_concat_mlp,HYP,T_Amp_II,0.026691166684031487,0.0038200102280825377,41,gradient_x_input
fair_concat_mlp,HYP,PR_Int_V1_iqr,0.02660822682082653,0.01278261374682188,42,gradient_x_input
fair_concat_mlp,HYP,PQ_Int_aVF,0.02659202553331852,0.015226461924612522,43,gradient_x_input
fair_concat_mlp,HYP,QRS_Dur_V6_iqr,0.02636152319610119,-0.005967707838863134,44,gradient_x_input
fair_concat_mlp,HYP,S_Amp_V3,0.026230348274111748,-0.0027183189522475004,45,gradient_x_input
fair_concat_mlp,HYP,Q_Amp_III_iqr,0.026035504415631294,0.02352050505578518,46,gradient_x_input
fair_concat_mlp,HYP,T_Amp_V4,0.025801388546824455,0.013265454210340977,47,gradient_x_input
fair_concat_mlp,HYP,QT_Int_V2,0.025490030646324158,0.004787457641214132,48,gradient_x_input
fair_concat_mlp,HYP,Q_Amp_V2,0.025199340656399727,-0.003791071241721511,49,gradient_x_input
fair_concat_mlp,HYP,PR_Int_II_iqr,0.025026990100741386,-0.012073022313416004,50,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V6,0.060916926711797714,-0.054245442152023315,1,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V5,0.059143513441085815,-0.050119783729314804,2,gradient_x_input
gated_fusion_mlp,NORM,P_Morph_V2_iqr,0.04275214672088623,0.018018154427409172,3,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_aVL,0.03668792545795441,0.015530794858932495,4,gradient_x_input
gated_fusion_mlp,NORM,S_Amp_V4_iqr,0.03351287916302681,-0.02788386307656765,5,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V1,0.03268228471279144,-0.010249053128063679,6,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V4_iqr,0.03158971294760704,0.02817463129758835,7,gradient_x_input
gated_fusion_mlp,NORM,S_Amp_III,0.03132985904812813,-0.017278581857681274,8,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V2,0.030880600214004517,-0.0024598499294370413,9,gradient_x_input
gated_fusion_mlp,NORM,HA__Global,0.026719288900494576,0.011737596243619919,10,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V4,0.02559492737054825,-0.01788613386452198,11,gradient_x_input
gated_fusion_mlp,NORM,QRS_Dur_V3_iqr,0.025365019217133522,0.014788108877837658,12,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_I,0.024504244327545166,0.007663888391107321,13,gradient_x_input
gated_fusion_mlp,NORM,P_Amp_aVF,0.023867836222052574,-0.01717442460358143,14,gradient_x_input
gated_fusion_mlp,NORM,S_Amp_aVL_iqr,0.022241167724132538,-0.019860975444316864,15,gradient_x_input
gated_fusion_mlp,NORM,P_Amp_V4_iqr,0.02178148180246353,0.020237643271684647,16,gradient_x_input
gated_fusion_mlp,NORM,P_DurFull_V3_iqr,0.021137520670890808,-0.0038303136825561523,17,gradient_x_input
gated_fusion_mlp,NORM,S_Amp_V2_iqr,0.02108507603406906,0.017906641587615013,18,gradient_x_input
gated_fusion_mlp,NORM,P_Morph_V2,0.020331909880042076,-0.010277720168232918,19,gradient_x_input
gated_fusion_mlp,NORM,QRS_Dur_aVR_iqr,0.019658230245113373,0.007046593818813562,20,gradient_x_input
gated_fusion_mlp,NORM,QRS_Dur_V1,0.01956774666905403,0.003340813098475337,21,gradient_x_input
gated_fusion_mlp,NORM,P_Amp_V4,0.019411832094192505,-0.016595207154750824,22,gradient_x_input
gated_fusion_mlp,NORM,PQ_Int_aVF,0.01869765669107437,-0.007579834666103125,23,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V4,0.018321141600608826,-0.012133099138736725,24,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V2_iqr,0.018105601891875267,0.01546484138816595,25,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_III,0.01796526461839676,0.012953686527907848,26,gradient_x_input
gated_fusion_mlp,NORM,R_Amp_V3,0.017930762842297554,-0.00894713494926691,27,gradient_x_input
gated_fusion_mlp,NORM,S_Amp_V3_iqr,0.017765138298273087,0.014635395258665085,28,gradient_x_input
gated_fusion_mlp,NORM,P_Amp_aVL,0.016640769317746162,-0.006739495322108269,29,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V3,0.01663488894701004,-0.010136985220015049,30,gradient_x_input
gated_fusion_mlp,NORM,P_Morph_aVL,0.016573496162891388,-0.001490588765591383,31,gradient_x_input
gated_fusion_mlp,NORM,QRS_Dur_V2,0.016567464917898178,-0.004021023865789175,32,gradient_x_input
gated_fusion_mlp,NORM,Q_Amp_V3_iqr,0.016184037551283836,-0.011311929672956467,33,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_aVF_iqr,0.016112854704260826,-0.01475690957158804,34,gradient_x_input
gated_fusion_mlp,NORM,P_DurFull_III,0.01601359061896801,0.0007739310967735946,35,gradient_x_input
gated_fusion_mlp,NORM,T_Amp_V3_iqr,0.01592894084751606,-0.01187386829406023,36,gradient_x_input
gated_fusion_mlp,NORM,P_Amp_III,0.01587257720530033,-0.008883117698132992,37,gradient_x_input
