model_name,split,calibration_mode,label,bin,bin_left,bin_right,count
signal_embedding_mlp,test,temperature_scaled,HYP,1,0.1,0.2,329
signal_embedding_mlp,test,temperature_scaled,HYP,2,0.2,0.30000000000000004,157
signal_embedding_mlp,test,temperature_scaled,HYP,3,0.30000000000000004,0.4,103
signal_embedding_mlp,test,temperature_scaled,HYP,4,0.4,0.5,86
signal_embedding_mlp,test,temperature_scaled,HYP,5,0.5,0.6000000000000001,48
signal_embedding_mlp,test,temperature_scaled,HYP,6,0.6000000000000001,0.7000000000000001,48
signal_embedding_mlp,test,temperature_scaled,HYP,7,0.7000000000000001,0.8,32
signal_embedding_mlp,test,temperature_scaled,HYP,8,0.8,0.9,21
signal_embedding_mlp,test,temperature_scaled,HYP,9,0.9,1.0,3
structured_mlp,val,raw,NORM,0,0.0,0.1,759
structured_mlp,val,raw,NORM,1,0.1,0.2,138
structured_mlp,val,raw,NORM,2,0.2,0.30000000000000004,87
structured_mlp,val,raw,NORM,3,0.30000000000000004,0.4,80
structured_mlp,val,raw,NORM,4,0.4,0.5,65
structured_mlp,val,raw,NORM,5,0.5,0.6000000000000001,74
structured_mlp,val,raw,NORM,6,0.6000000000000001,0.7000000000000001,94
structured_mlp,val,raw,NORM,7,0.7000000000000001,0.8,127
structured_mlp,val,raw,NORM,8,0.8,0.9,224
structured_mlp,val,raw,NORM,9,0.9,1.0,535
structured_mlp,val,raw,MI,0,0.0,0.1,1089
structured_mlp,val,raw,MI,1,0.1,0.2,254
structured_mlp,val,raw,MI,2,0.2,0.30000000000000004,153
structured_mlp,val,raw,MI,3,0.30000000000000004,0.4,131
structured_mlp,val,raw,MI,4,0.4,0.5,98
structured_mlp,val,raw,MI,5,0.5,0.6000000000000001,110
structured_mlp,val,raw,MI,6,0.6000000000000001,0.7000000000000001,81
structured_mlp,val,raw,MI,7,0.7000000000000001,0.8,70
structured_mlp,val,raw,MI,8,0.8,0.9,92
structured_mlp,val,raw,MI,9,0.9,1.0,105
structured_mlp,val,raw,STTC,0,0.0,0.1,1181
structured_mlp,val,raw,STTC,1,0.1,0.2,201
structured_mlp,val,raw,STTC,2,0.2,0.30000000000000004,124
structured_mlp,val,raw,STTC,3,0.30000000000000004,0.4,93
structured_mlp,val,raw,STTC,4,0.4,0.5,90
structured_mlp,val,raw,STTC,5,0.5,0.6000000000000001,103
structured_mlp,val,raw,STTC,6,0.6000000000000001,0.7000000000000001,100
structured_mlp,val,raw,STTC,7,0.7000000000000001,0.8,102
structured_mlp,val,raw,STTC,8,0.8,0.9,113
structured_mlp,val,raw,STTC,9,0.9,1.0,76
structured_mlp,val,raw,CD,0,0.0,0.1,1198
structured_mlp,val,raw,CD,1,0.1,0.2,266
structured_mlp,val,raw,CD,2,0.2,0.30000000000000004,138
structured_mlp,val,raw,CD,3,0.30000000000000004,0.4,98
structured_mlp,val,raw,CD,4,0.4,0.5,64
structured_mlp,val,raw,CD,5,0.5,0.6000000000000001,56
structured_mlp,val,raw,CD,6,0.6000000000000001,0.7000000000000001,68
structured_mlp,val,raw,CD,7,0.7000000000000001,0.8,74
structured_mlp,val,raw,CD,8,0.8,0.9,63
structured_mlp,val,raw,CD,9,0.9,1.0,158
structured_mlp,val,raw,HYP,0,0.0,0.1,1584
structured_mlp,val,raw,HYP,1,0.1,0.2,233
structured_mlp,val,raw,HYP,2,0.2,0.30000000000000004,106
structured_mlp,val,raw,HYP,3,0.30000000000000004,0.4,58
structured_mlp,val,raw,HYP,4,0.4,0.5,49
structured_mlp,val,raw,HYP,5,0.5,0.6000000000000001,33
structured_mlp,val,raw,HYP,6,0.6000000000000001,0.7000000000000001,28
structured_mlp,val,raw,HYP,7,0.7000000000000001,0.8,31
structured_mlp,val,raw,HYP,8,0.8,0.9,18
structured_mlp,val,raw,HYP,9,0.9,1.0,43
structured_mlp,val,temperature_scaled,NORM,0,0.0,0.1,711
structured_mlp,val,temperature_scaled,NORM,1,0.1,0.2,146
structured_mlp,val,temperature_scaled,NORM,2,0.2,0.30000000000000004,108
structured_mlp,val,temperature_scaled,NORM,3,0.30000000000000004,0.4,88
structured_mlp,val,temperature_scaled,NORM,4,0.4,0.5,76
structured_mlp,val,temperature_scaled,NORM,5,0.5,0.6000000000000001,82
structured_mlp,val,temperature_scaled,NORM,6,0.6000000000000001,0.7000000000000001,120
structured_mlp,val,temperature_scaled,NORM,7,0.7000000000000001,0.8,148
structured_mlp,val,temperature_scaled,NORM,8,0.8,0.9,255
structured_mlp,val,temperature_scaled,NORM,9,0.9,1.0,449
structured_mlp,val,temperature_scaled,MI,0,0.0,0.1,994
structured_mlp,val,temperature_scaled,MI,1,0.1,0.2,279
structured_mlp,val,temperature_scaled,MI,2,0.2,0.30000000000000004,197
structured_mlp,val,temperature_scaled,MI,3,0.30000000000000004,0.4,130
structured_mlp,val,temperature_scaled,MI,4,0.4,0.5,125
structured_mlp,val,temperature_scaled,MI,5,0.5,0.6000000000000001,125
structured_mlp,val,temperature_scaled,MI,6,0.6000000000000001,0.7000000000000001,83
structured_mlp,val,temperature_scaled,MI,7,0.7000000000000001,0.8,77
structured_mlp,val,temperature_scaled,MI,8,0.8,0.9,100
structured_mlp,val,temperature_scaled,MI,9,0.9,1.0,73
structured_mlp,val,temperature_scaled,STTC,0,0.0,0.1,1110
structured_mlp,val,temperature_scaled,STTC,1,0.1,0.2,212
structured_mlp,val,temperature_scaled,STTC,2,0.2,0.30000000000000004,151
structured_mlp,val,temperature_scaled,STTC,3,0.30000000000000004,0.4,118
structured_mlp,val,temperature_scaled,STTC,4,0.4,0.5,98
structured_mlp,val,temperature_scaled,STTC,5,0.5,0.6000000000000001,110
structured_mlp,val,temperature_scaled,STTC,6,0.6000000000000001,0.7000000000000001,110
structured_mlp,val,temperature_scaled,STTC,7,0.7000000000000001,0.8,120
structured_mlp,val,temperature_scaled,STTC,8,0.8,0.9,106
structured_mlp,val,temperature_scaled,STTC,9,0.9,1.0,48
structured_mlp,val,temperature_scaled,CD,0,0.0,0.1,1165
structured_mlp,val,temperature_scaled,CD,1,0.1,0.2,284
structured_mlp,val,temperature_scaled,CD,2,0.2,0.30000000000000004,146
structured_mlp,val,temperature_scaled,CD,3,0.30000000000000004,0.4,101
structured_mlp,val,temperature_scaled,CD,4,0.4,0.5,68
structured_mlp,val,temperature_scaled,CD,5,0.5,0.6000000000000001,60
structured_mlp,val,temperature_scaled,CD,6,0.6000000000000001,0.7000000000000001,72
structured_mlp,val,temperature_scaled,CD,7,0.7000000000000001,0.8,71
structured_mlp,val,temperature_scaled,CD,8,0.8,0.9,62
structured_mlp,val,temperature_scaled,CD,9,0.9,1.0,154
structured_mlp,val,temperature_scaled,HYP,0,0.0,0.1,1510
structured_mlp,val,temperature_scaled,HYP,1,0.1,0.2,258
structured_mlp,val,temperature_scaled,HYP,2,0.2,0.30000000000000004,132
structured_mlp,val,temperature_scaled,HYP,3,0.30000000000000004,0.4,75
structured_mlp,val,temperature_scaled,HYP,4,0.4,0.5,55
structured_mlp,val,temperature_scaled,HYP,5,0.5,0.6000000000000001,34
structured_mlp,val,temperature_scaled,HYP,6,0.6000000000000001,0.7000000000000001,33
structured_mlp,val,temperature_scaled,HYP,7,0.7000000000000001,0.8,28
structured_mlp,val,temperature_scaled,HYP,8,0.8,0.9,24
structured_mlp,val,temperature_scaled,HYP,9,0.9,1.0,34
structured_mlp,test,raw,NORM,0,0.0,0.1,723
structured_mlp,test,raw,NORM,1,0.1,0.2,126
structured_mlp,test,raw,NORM,2,0.2,0.30000000000000004,93
structured_mlp,test,raw,NORM,3,0.30000000000000004,0.4,80
structured_mlp,test,raw,NORM,4,0.4,0.5,79
structured_mlp,test,raw,NORM,5,0.5,0.6000000000000001,70
structured_mlp,test,raw,NORM,6,0.6000000000000001,0.7000000000000001,100
structured_mlp,test,raw,NORM,7,0.7000000000000001,0.8,136
structured_mlp,test,raw,NORM,8,0.8,0.9,238
structured_mlp,test,raw,NORM,9,0.9,1.0,553
structured_mlp,test,raw,MI,0,0.0,0.1,1110
structured_mlp,test,raw,MI,1,0.1,0.2,285
structured_mlp,test,raw,MI,2,0.2,0.30000000000000004,164
structured_mlp,test,raw,MI,3,0.30000000000000004,0.4,114
structured_mlp,test,raw,MI,4,0.4,0.5,104
structured_mlp,test,raw,MI,5,0.5,0.6000000000000001,80
structured_mlp,test,raw,MI,6,0.6000000000000001,0.7000000000000001,77
structured_mlp,test,raw,MI,7,0.7000000000000001,0.8,72
structured_mlp,test,raw,MI,8,0.8,0.9,91
structured_mlp,test,raw,MI,9,0.9,1.0,101
structured_mlp,test,raw,STTC,0,0.0,0.1,1227
structured_mlp,test,raw,STTC,1,0.1,0.2,176
structured_mlp,test,raw,STTC,2,0.2,0.30000000000000004,118
structured_mlp,test,raw,STTC,3,0.30000000000000004,0.4,108
structured_mlp,test,raw,STTC,4,0.4,0.5,99
structured_mlp,test,raw,STTC,5,0.5,0.6000000000000001,95
structured_mlp,test,raw,STTC,6,0.6000000000000001,0.7000000000000001,89
structured_mlp,test,raw,STTC,7,0.7000000000000001,0.8,84
structured_mlp,test,raw,STTC,8,0.8,0.9,124
structured_mlp,test,raw,STTC,9,0.9,1.0,78
structured_mlp,test,raw,CD,0,0.0,0.1,1193
structured_mlp,test,raw,CD,1,0.1,0.2,265
structured_mlp,test,raw,CD,2,0.2,0.30000000000000004,167
structured_mlp,test,raw,CD,3,0.30000000000000004,0.4,92
structured_mlp,test,raw,CD,4,0.4,0.5,73
structured_mlp,test,raw,CD,5,0.5,0.6000000000000001,67
structured_mlp,test,raw,CD,6,0.6000000000000001,0.7000000000000001,59
structured_mlp,test,raw,CD,7,0.7000000000000001,0.8,49
structured_mlp,test,raw,CD,8,0.8,0.9,76
structured_mlp,test,raw,CD,9,0.9,1.0,157
structured_mlp,test,raw,HYP,0,0.0,0.1,1613
structured_mlp,test,raw,HYP,1,0.1,0.2,207
structured_mlp,test,raw,HYP,2,0.2,0.30000000000000004,90
structured_mlp,test,raw,HYP,3,0.30000000000000004,0.4,75
structured_mlp,test,raw,HYP,4,0.4,0.5,37
structured_mlp,test,raw,HYP,5,0.5,0.6000000000000001,41
structured_mlp,test,raw,HYP,6,0.6000000000000001,0.7000000000000001,34
structured_mlp,test,raw,HYP,7,0.7000000000000001,0.8,31
structured_mlp,test,raw,HYP,8,0.8,0.9,30
structured_mlp,test,raw,HYP,9,0.9,1.0,40
structured_mlp,test,temperature_scaled,NORM,0,0.0,0.1,685
structured_mlp,test,temperature_scaled,NORM,1,0.1,0.2,126
structured_mlp,test,temperature_scaled,NORM,2,0.2,0.30000000000000004,115
structured_mlp,test,temperature_scaled,NORM,3,0.30000000000000004,0.4,84
structured_mlp,test,temperature_scaled,NORM,4,0.4,0.5,91
structured_mlp,test,temperature_scaled,NORM,5,0.5,0.6000000000000001,83
structured_mlp,test,temperature_scaled,NORM,6,0.6000000000000001,0.7000000000000001,119
structured_mlp,test,temperature_scaled,NORM,7,0.7000000000000001,0.8,167
structured_mlp,test,temperature_scaled,NORM,8,0.8,0.9,269
structured_mlp,test,temperature_scaled,NORM,9,0.9,1.0,459
structured_mlp,test,temperature_scaled,MI,0,0.0,0.1,995
structured_mlp,test,temperature_scaled,MI,1,0.1,0.2,321
structured_mlp,test,temperature_scaled,MI,2,0.2,0.30000000000000004,211
structured_mlp,test,temperature_scaled,MI,3,0.30000000000000004,0.4,123
structured_mlp,test,temperature_scaled,MI,4,0.4,0.5,127
structured_mlp,test,temperature_scaled,MI,5,0.5,0.6000000000000001,87
structured_mlp,test,temperature_scaled,MI,6,0.6000000000000001,0.7000000000000001,89
structured_mlp,test,temperature_scaled,MI,7,0.7000000000000001,0.8,81
structured_mlp,test,temperature_scaled,MI,8,0.8,0.9,88
structured_mlp,test,temperature_scaled,MI,9,0.9,1.0,76
structured_mlp,test,temperature_scaled,STTC,0,0.0,0.1,1146
structured_mlp,test,temperature_scaled,STTC,1,0.1,0.2,216
structured_mlp,test,temperature_scaled,STTC,2,0.2,0.30000000000000004,135
structured_mlp,test,temperature_scaled,STTC,3,0.30000000000000004,0.4,118
structured_mlp,test,temperature_scaled,STTC,4,0.4,0.5,113
structured_mlp,test,temperature_scaled,STTC,5,0.5,0.6000000000000001,105
structured_mlp,test,temperature_scaled,STTC,6,0.6000000000000001,0.7000000000000001,100
structured_mlp,test,temperature_scaled,STTC,7,0.7000000000000001,0.8,110
structured_mlp,test,temperature_scaled,STTC,8,0.8,0.9,105
structured_mlp,test,temperature_scaled,STTC,9,0.9,1.0,50
structured_mlp,test,temperature_scaled,CD,0,0.0,0.1,1154
structured_mlp,test,temperature_scaled,CD,1,0.1,0.2,288
structured_mlp,test,temperature_scaled,CD,2,0.2,0.30000000000000004,174
structured_mlp,test,temperature_scaled,CD,3,0.30000000000000004,0.4,97
structured_mlp,test,temperature_scaled,CD,4,0.4,0.5,77
structured_mlp,test,temperature_scaled,CD,5,0.5,0.6000000000000001,71
structured_mlp,test,temperature_scaled,CD,6,0.6000000000000001,0.7000000000000001,61
structured_mlp,test,temperature_scaled,CD,7,0.7000000000000001,0.8,50
structured_mlp,test,temperature_scaled,CD,8,0.8,0.9,82
structured_mlp,test,temperature_scaled,CD,9,0.9,1.0,144
structured_mlp,test,temperature_scaled,HYP,0,0.0,0.1,1551
structured_mlp,test,temperature_scaled,HYP,1,0.1,0.2,233
structured_mlp,test,temperature_scaled,HYP,2,0.2,0.30000000000000004,117
structured_mlp,test,temperature_scaled,HYP,3,0.30000000000000004,0.4,81
structured_mlp,test,temperature_scaled,HYP,4,0.4,0.5,40
structured_mlp,test,temperature_scaled,HYP,5,0.5,0.6000000000000001,44
structured_mlp,test,temperature_scaled,HYP,6,0.6000000000000001,0.7000000000000001,41
structured_mlp,test,temperature_scaled,HYP,7,0.7000000000000001,0.8,25
structured_mlp,test,temperature_scaled,HYP,8,0.8,0.9,29
structured_mlp,test,temperature_scaled,HYP,9,0.9,1.0,37
fair_concat_mlp,val,raw,NORM,0,0.0,0.1,851
fair_concat_mlp,val,raw,NORM,1,0.1,0.2,90
fair_concat_mlp,val,raw,NORM,2,0.2,0.30000000000000004,53
fair_concat_mlp,val,raw,NORM,3,0.30000000000000004,0.4,63
fair_concat_mlp,val,raw,NORM,4,0.4,0.5,61
fair_concat_mlp,val,raw,NORM,5,0.5,0.6000000000000001,58
fair_concat_mlp,val,raw,NORM,6,0.6000000000000001,0.7000000000000001,66
fair_concat_mlp,val,raw,NORM,7,0.7000000000000001,0.8,80
fair_concat_mlp,val,raw,NORM,8,0.8,0.9,124
fair_concat_mlp,val,raw,NORM,9,0.9,1.0,737
fair_concat_mlp,val,raw,MI,0,0.0,0.1,1371
fair_concat_mlp,val,raw,MI,1,0.1,0.2,148
fair_concat_mlp,val,raw,MI,2,0.2,0.30000000000000004,96
fair_concat_mlp,val,raw,MI,3,0.30000000000000004,0.4,54
fair_concat_mlp,val,raw,MI,4,0.4,0.5,60
fair_concat_mlp,val,raw,MI,5,0.5,0.6000000000000001,48
fair_concat_mlp,val,raw,MI,6,0.6000000000000001,0.7000000000000001,61
fair_concat_mlp,val,raw,MI,7,0.7000000000000001,0.8,54
fair_concat_mlp,val,raw,MI,8,0.8,0.9,75
fair_concat_mlp,val,raw,MI,9,0.9,1.0,216
fair_concat_mlp,val,raw,STTC,0,0.0,0.1,1243
fair_concat_mlp,val,raw,STTC,1,0.1,0.2,136
fair_concat_mlp,val,raw,STTC,2,0.2,0.30000000000000004,114
fair_concat_mlp,val,raw,STTC,3,0.30000000000000004,0.4,80
fair_concat_mlp,val,raw,STTC,4,0.4,0.5,78
fair_concat_mlp,val,raw,STTC,5,0.5,0.6000000000000001,59
fair_concat_mlp,val,raw,STTC,6,0.6000000000000001,0.7000000000000001,79
fair_concat_mlp,val,raw,STTC,7,0.7000000000000001,0.8,81
fair_concat_mlp,val,raw,STTC,8,0.8,0.9,123
fair_concat_mlp,val,raw,STTC,9,0.9,1.0,190
fair_concat_mlp,val,raw,CD,0,0.0,0.1,1472
fair_concat_mlp,val,raw,CD,1,0.1,0.2,113
fair_concat_mlp,val,raw,CD,2,0.2,0.30000000000000004,61
fair_concat_mlp,val,raw,CD,3,0.30000000000000004,0.4,37
fair_concat_mlp,val,raw,CD,4,0.4,0.5,36
fair_concat_mlp,val,raw,CD,5,0.5,0.6000000000000001,33
fair_concat_mlp,val,raw,CD,6,0.6000000000000001,0.7000000000000001,36
fair_concat_mlp,val,raw,CD,7,0.7000000000000001,0.8,47
fair_concat_mlp,val,raw,CD,8,0.8,0.9,70
fair_concat_mlp,val,raw,CD,9,0.9,1.0,278
fair_concat_mlp,val,raw,HYP,0,0.0,0.1,1578
fair_concat_mlp,val,raw,HYP,1,0.1,0.2,155
fair_concat_mlp,val,raw,HYP,2,0.2,0.30000000000000004,93
fair_concat_mlp,val,raw,HYP,3,0.30000000000000004,0.4,90
fair_concat_mlp,val,raw,HYP,4,0.4,0.5,50
fair_concat_mlp,val,raw,HYP,5,0.5,0.6000000000000001,46
fair_concat_mlp,val,raw,HYP,6,0.6000000000000001,0.7000000000000001,38
fair_concat_mlp,val,raw,HYP,7,0.7000000000000001,0.8,47
fair_concat_mlp,val,raw,HYP,8,0.8,0.9,41
fair_concat_mlp,val,raw,HYP,9,0.9,1.0,45
fair_concat_mlp,val,temperature_scaled,NORM,0,0.0,0.1,730
fair_concat_mlp,val,temperature_scaled,NORM,1,0.1,0.2,143
fair_concat_mlp,val,temperature_scaled,NORM,2,0.2,0.30000000000000004,79
fair_concat_mlp,val,temperature_scaled,NORM,3,0.30000000000000004,0.4,78
fair_concat_mlp,val,temperature_scaled,NORM,4,0.4,0.5,88
fair_concat_mlp,val,temperature_scaled,NORM,5,0.5,0.6000000000000001,83
fair_concat_mlp,val,temperature_scaled,NORM,6,0.6000000000000001,0.7000000000000001,92
fair_concat_mlp,val,temperature_scaled,NORM,7,0.7000000000000001,0.8,125
fair_concat_mlp,val,temperature_scaled,NORM,8,0.8,0.9,185
fair_concat_mlp,val,temperature_scaled,NORM,9,0.9,1.0,580
fair_concat_mlp,val,temperature_scaled,MI,0,0.0,0.1,1208
fair_concat_mlp,val,temperature_scaled,MI,1,0.1,0.2,236
fair_concat_mlp,val,temperature_scaled,MI,2,0.2,0.30000000000000004,120
fair_concat_mlp,val,temperature_scaled,MI,3,0.30000000000000004,0.4,82
fair_concat_mlp,val,temperature_scaled,MI,4,0.4,0.5,83
fair_concat_mlp,val,temperature_scaled,MI,5,0.5,0.6000000000000001,71
fair_concat_mlp,val,temperature_scaled,MI,6,0.6000000000000001,0.7000000000000001,66
fair_concat_mlp,val,temperature_scaled,MI,7,0.7000000000000001,0.8,70
fair_concat_mlp,val,temperature_scaled,MI,8,0.8,0.9,99
fair_concat_mlp,val,temperature_scaled,MI,9,0.9,1.0,148
fair_concat_mlp,val,temperature_scaled,STTC,0,0.0,0.1,1171
fair_concat_mlp,val,temperature_scaled,STTC,1,0.1,0.2,173
fair_concat_mlp,val,temperature_scaled,STTC,2,0.2,0.30000000000000004,116
fair_concat_mlp,val,temperature_scaled,STTC,3,0.30000000000000004,0.4,95
fair_concat_mlp,val,temperature_scaled,STTC,4,0.4,0.5,96
fair_concat_mlp,val,temperature_scaled,STTC,5,0.5,0.6000000000000001,78
fair_concat_mlp,val,temperature_scaled,STTC,6,0.6000000000000001,0.7000000000000001,83
fair_concat_mlp,val,temperature_scaled,STTC,7,0.7000000000000001,0.8,96
fair_concat_mlp,val,temperature_scaled,STTC,8,0.8,0.9,142
fair_concat_mlp,val,temperature_scaled,STTC,9,0.9,1.0,133
fair_concat_mlp,val,temperature_scaled,CD,0,0.0,0.1,1349
fair_concat_mlp,val,temperature_scaled,CD,1,0.1,0.2,175
fair_concat_mlp,val,temperature_scaled,CD,2,0.2,0.30000000000000004,99
fair_concat_mlp,val,temperature_scaled,CD,3,0.30000000000000004,0.4,49
fair_concat_mlp,val,temperature_scaled,CD,4,0.4,0.5,47
fair_concat_mlp,val,temperature_scaled,CD,5,0.5,0.6000000000000001,45
fair_concat_mlp,val,temperature_scaled,CD,6,0.6000000000000001,0.7000000000000001,48
fair_concat_mlp,val,temperature_scaled,CD,7,0.7000000000000001,0.8,60
fair_concat_mlp,val,temperature_scaled,CD,8,0.8,0.9,96
fair_concat_mlp,val,temperature_scaled,CD,9,0.9,1.0,215
fair_concat_mlp,val,temperature_scaled,HYP,0,0.0,0.1,1420
fair_concat_mlp,val,temperature_scaled,HYP,1,0.1,0.2,251
fair_concat_mlp,val,temperature_scaled,HYP,2,0.2,0.30000000000000004,111
fair_concat_mlp,val,temperature_scaled,HYP,3,0.30000000000000004,0.4,108
fair_concat_mlp,val,temperature_scaled,HYP,4,0.4,0.5,76
fair_concat_mlp,val,temperature_scaled,HYP,5,0.5,0.6000000000000001,53
fair_concat_mlp,val,temperature_scaled,HYP,6,0.6000000000000001,0.7000000000000001,53
fair_concat_mlp,val,temperature_scaled,HYP,7,0.7000000000000001,0.8,37
fair_concat_mlp,val,temperature_scaled,HYP,8,0.8,0.9,47
fair_concat_mlp,val,temperature_scaled,HYP,9,0.9,1.0,27
fair_concat_mlp,test,raw,NORM,0,0.0,0.1,823
fair_concat_mlp,test,raw,NORM,1,0.1,0.2,100
fair_concat_mlp,test,raw,NORM,2,0.2,0.30000000000000004,53
fair_concat_mlp,test,raw,NORM,3,0.30000000000000004,0.4,48
fair_concat_mlp,test,raw,NORM,4,0.4,0.5,62
fair_concat_mlp,test,raw,NORM,5,0.5,0.6000000000000001,61
fair_concat_mlp,test,raw,NORM,6,0.6000000000000001,0.7000000000000001,52
fair_concat_mlp,test,raw,NORM,7,0.7000000000000001,0.8,103
fair_concat_mlp,test,raw,NORM,8,0.8,0.9,166
fair_concat_mlp,test,raw,NORM,9,0.9,1.0,730
fair_concat_mlp,test,raw,MI,0,0.0,0.1,1404
fair_concat_mlp,test,raw,MI,1,0.1,0.2,148
fair_concat_mlp,test,raw,MI,2,0.2,0.30000000000000004,76
fair_concat_mlp,test,raw,MI,3,0.30000000000000004,0.4,68
fair_concat_mlp,test,raw,MI,4,0.4,0.5,50
fair_concat_mlp,test,raw,MI,5,0.5,0.6000000000000001,55
fair_concat_mlp,test,raw,MI,6,0.6000000000000001,0.7000000000000001,46
fair_concat_mlp,test,raw,MI,7,0.7000000000000001,0.8,69
fair_concat_mlp,test,raw,MI,8,0.8,0.9,93
fair_concat_mlp,test,raw,MI,9,0.9,1.0,189
fair_concat_mlp,test,raw,STTC,0,0.0,0.1,1298
fair_concat_mlp,test,raw,STTC,1,0.1,0.2,170
fair_concat_mlp,test,raw,STTC,2,0.2,0.30000000000000004,81
fair_concat_mlp,test,raw,STTC,3,0.30000000000000004,0.4,65
fair_concat_mlp,test,raw,STTC,4,0.4,0.5,63
fair_concat_mlp,test,raw,STTC,5,0.5,0.6000000000000001,52
fair_concat_mlp,test,raw,STTC,6,0.6000000000000001,0.7000000000000001,62
fair_concat_mlp,test,raw,STTC,7,0.7000000000000001,0.8,77
fair_concat_mlp,test,raw,STTC,8,0.8,0.9,109
fair_concat_mlp,test,raw,STTC,9,0.9,1.0,221
fair_concat_mlp,test,raw,CD,0,0.0,0.1,1457
fair_concat_mlp,test,raw,CD,1,0.1,0.2,122
fair_concat_mlp,test,raw,CD,2,0.2,0.30000000000000004,77
fair_concat_mlp,test,raw,CD,3,0.30000000000000004,0.4,52
fair_concat_mlp,test,raw,CD,4,0.4,0.5,41
fair_concat_mlp,test,raw,CD,5,0.5,0.6000000000000001,42
fair_concat_mlp,test,raw,CD,6,0.6000000000000001,0.7000000000000001,46
fair_concat_mlp,test,raw,CD,7,0.7000000000000001,0.8,51
fair_concat_mlp,test,raw,CD,8,0.8,0.9,59
fair_concat_mlp,test,raw,CD,9,0.9,1.0,251
fair_concat_mlp,test,raw,HYP,0,0.0,0.1,1554
fair_concat_mlp,test,raw,HYP,1,0.1,0.2,182
fair_concat_mlp,test,raw,HYP,2,0.2,0.30000000000000004,117
fair_concat_mlp,test,raw,HYP,3,0.30000000000000004,0.4,70
fair_concat_mlp,test,raw,HYP,4,0.4,0.5,66
fair_concat_mlp,test,raw,HYP,5,0.5,0.6000000000000001,52
fair_concat_mlp,test,raw,HYP,6,0.6000000000000001,0.7000000000000001,25
fair_concat_mlp,test,raw,HYP,7,0.7000000000000001,0.8,35
fair_concat_mlp,test,raw,HYP,8,0.8,0.9,43
fair_concat_mlp,test,raw,HYP,9,0.9,1.0,54
fair_concat_mlp,test,temperature_scaled,NORM,0,0.0,0.1,713
fair_concat_mlp,test,temperature_scaled,NORM,1,0.1,0.2,128
fair_concat_mlp,test,temperature_scaled,NORM,2,0.2,0.30000000000000004,90
fair_concat_mlp,test,temperature_scaled,NORM,3,0.30000000000000004,0.4,73
fair_concat_mlp,test,temperature_scaled,NORM,4,0.4,0.5,82
fair_concat_mlp,test,temperature_scaled,NORM,5,0.5,0.6000000000000001,81
fair_concat_mlp,test,temperature_scaled,NORM,6,0.6000000000000001,0.7000000000000001,98
fair_concat_mlp,test,temperature_scaled,NORM,7,0.7000000000000001,0.8,158
fair_concat_mlp,test,temperature_scaled,NORM,8,0.8,0.9,212
fair_concat_mlp,test,temperature_scaled,NORM,9,0.9,1.0,563
fair_concat_mlp,test,temperature_scaled,MI,0,0.0,0.1,1215
fair_concat_mlp,test,temperature_scaled,MI,1,0.1,0.2,263
fair_concat_mlp,test,temperature_scaled,MI,2,0.2,0.30000000000000004,108
fair_concat_mlp,test,temperature_scaled,MI,3,0.30000000000000004,0.4,91
fair_concat_mlp,test,temperature_scaled,MI,4,0.4,0.5,69
fair_concat_mlp,test,temperature_scaled,MI,5,0.5,0.6000000000000001,70
fair_concat_mlp,test,temperature_scaled,MI,6,0.6000000000000001,0.7000000000000001,74
fair_concat_mlp,test,temperature_scaled,MI,7,0.7000000000000001,0.8,86
fair_concat_mlp,test,temperature_scaled,MI,8,0.8,0.9,91
fair_concat_mlp,test,temperature_scaled,MI,9,0.9,1.0,131
fair_concat_mlp,test,temperature_scaled,STTC,0,0.0,0.1,1214
fair_concat_mlp,test,temperature_scaled,STTC,1,0.1,0.2,191
fair_concat_mlp,test,temperature_scaled,STTC,2,0.2,0.30000000000000004,119
fair_concat_mlp,test,temperature_scaled,STTC,3,0.30000000000000004,0.4,74
fair_concat_mlp,test,temperature_scaled,STTC,4,0.4,0.5,79
fair_concat_mlp,test,temperature_scaled,STTC,5,0.5,0.6000000000000001,66
fair_concat_mlp,test,temperature_scaled,STTC,6,0.6000000000000001,0.7000000000000001,72
fair_concat_mlp,test,temperature_scaled,STTC,7,0.7000000000000001,0.8,97
fair_concat_mlp,test,temperature_scaled,STTC,8,0.8,0.9,122
fair_concat_mlp,test,temperature_scaled,STTC,9,0.9,1.0,164
fair_concat_mlp,test,temperature_scaled,CD,0,0.0,0.1,1304
fair_concat_mlp,test,temperature_scaled,CD,1,0.1,0.2,221
fair_concat_mlp,test,temperature_scaled,CD,2,0.2,0.30000000000000004,97
fair_concat_mlp,test,temperature_scaled,CD,3,0.30000000000000004,0.4,73
fair_concat_mlp,test,temperature_scaled,CD,4,0.4,0.5,54
fair_concat_mlp,test,temperature_scaled,CD,5,0.5,0.6000000000000001,55
fair_concat_mlp,test,temperature_scaled,CD,6,0.6000000000000001,0.7000000000000001,59
fair_concat_mlp,test,temperature_scaled,CD,7,0.7000000000000001,0.8,53
fair_concat_mlp,test,temperature_scaled,CD,8,0.8,0.9,83
fair_concat_mlp,test,temperature_scaled,CD,9,0.9,1.0,199
fair_concat_mlp,test,temperature_scaled,HYP,0,0.0,0.1,1411
fair_concat_mlp,test,temperature_scaled,HYP,1,0.1,0.2,248
fair_concat_mlp,test,temperature_scaled,HYP,2,0.2,0.30000000000000004,149
