model_name,probability_mode,uncertainty_score,split,coverage,cutoff_source,uncertainty_cutoff,retained_n,referred_n,referral_fraction,retained_macro_auroc,retained_macro_average_precision,retained_macro_f1,retained_micro_f1,retained_brier,retained_ece,referred_macro_auroc,referred_macro_f1,overall_macro_auroc,overall_macro_f1,reason
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,1.0,validation,inf,2183,0,0.0,0.9124966271965246,0.7763970315512838,0.7175602348081385,0.7485049833887043,0.08643167178652808,0.01977404347450682,,,0.9124966271965246,0.7175602348081385,empty retained or referred subset at this coverage
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,0.9,validation,-0.018434526072206164,1965,218,0.09986257443884562,0.9159914127116714,0.7801397498128717,0.7263401051799637,0.7599476928824958,0.08332353394526634,0.020905271673941156,0.8675154656666703,0.6453039158710367,0.9124966271965246,0.7175602348081385,
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,0.8,validation,-0.04021133423673434,1747,436,0.19972514887769124,0.9225680420867889,0.7890875867762456,0.7404508365236858,0.7781599312123818,0.07698311745581005,0.021160412176062307,0.8448947494764344,0.6328489864403732,0.9124966271965246,0.7175602348081385,
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,0.7,validation,-0.06163265826238698,1529,654,0.2995877233165369,0.9287752686681813,0.8007546391798106,0.7565253512457526,0.7986964151416395,0.0711218778065218,0.020412267299564777,0.848596773963185,0.6330990579645296,0.9124966271965246,0.7175602348081385,
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,0.6,validation,-0.08802031143746093,1310,873,0.3999083829592304,0.9320974673933435,0.8042399568867852,0.7617117224428196,0.8115419296663661,0.0659848028594,0.021375736026517763,0.8614772236245866,0.6522976619123184,0.9124966271965246,0.7175602348081385,
signal_embedding_mlp,temperature_scaled,margin_uncertainty,validation,0.5,validation,-0.11522913401350177,1092,1091,0.49977095739807603,0.9322378425621096,0.7999662617367488,0.759700938093915,0.8207200587803086,0.06253941911663691,0.020971701671819432,0.8710159741733241,0.6660850146304261,0.9124966271965246,0.7175602348081385,
structured_mlp,raw,entropy_macro,validation,1.0,validation,inf,2183,0,0.0,0.9084983378123198,0.7652104882560083,0.7190567547399522,0.7491106217177707,0.09393830513263343,0.02051105439341496,,,0.9084983378123198,0.7190567547399522,empty retained or referred subset at this coverage
structured_mlp,raw,entropy_macro,validation,0.9,validation,0.46261945067401244,1965,218,0.09986257443884562,0.9162784903013946,0.7783964425353008,0.7311844148804967,0.7679341434731478,0.08586483665083985,0.023448409904229726,0.7770201751794868,0.5804178106405262,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_macro,validation,0.8,validation,0.4054096881542488,1747,436,0.19972514887769124,0.9230244637375791,0.7933626818976475,0.7457024182283633,0.7894617306382012,0.0776043822693527,0.02190019141536279,0.7874520523991388,0.5910524744613568,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_macro,validation,0.7,validation,0.3640308765607886,1529,654,0.2995877233165369,0.9279137292131197,0.8056191746305215,0.7596523040853111,0.8090787716955942,0.07093252548888475,0.024230853680796867,0.8168461698221587,0.6164284386688479,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_macro,validation,0.6,validation,0.32516563840432794,1310,873,0.3999083829592304,0.9275770348767314,0.7934803977269133,0.7469269097680064,0.8210457940889899,0.06544113689024039,0.02681570705186161,0.8439438779698711,0.6527824379858703,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_macro,validation,0.5,validation,0.2864221400549998,1092,1091,0.49977095739807603,0.9287135363562017,0.7928156822524136,0.7561708278190907,0.8529886914378029,0.05517106476731433,0.023887879571916265,0.8516109247129069,0.6619353597414394,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_max,validation,1.0,validation,inf,2183,0,0.0,0.9084983378123198,0.7652104882560083,0.7190567547399522,0.7491106217177707,0.09393830513263343,0.02051105439341496,,,0.9084983378123198,0.7190567547399522,empty retained or referred subset at this coverage
structured_mlp,raw,entropy_max,validation,0.9,validation,0.6917349046155337,1965,218,0.09986257443884562,0.9121978900986507,0.769049025560648,0.7228073158807796,0.7617560975609756,0.08841543986609425,0.020921168619863335,0.8248045660152886,0.6481114370270231,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_max,validation,0.8,validation,0.685033460771471,1747,436,0.19972514887769124,0.9165778927806898,0.7738262352733163,0.7311647725651492,0.7788614198230891,0.08237203897139386,0.021978984477300668,0.8337486839682121,0.643269687888563,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_max,validation,0.7,validation,0.6687845154286669,1529,654,0.2995877233165369,0.9191508254832638,0.7746036110728763,0.7428793807775205,0.8028399781540142,0.07523399227936031,0.022199706240590797,0.8419781736027115,0.6437124105473033,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_max,validation,0.6,validation,0.6404395101510731,1310,873,0.3999083829592304,0.9205042875479899,0.7756388505793198,0.7398653362176226,0.8177570093457944,0.06798456553097934,0.022923784731971836,0.8533378133712638,0.6629916908934211,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,entropy_max,validation,0.5,validation,0.5891041337110781,1092,1091,0.49977095739807603,0.9240399609961782,0.774059417218117,0.7471713082239397,0.8473597359735974,0.05747571248420995,0.0204122714682184,0.8588499352497841,0.670618635029766,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,margin_uncertainty,validation,1.0,validation,inf,2183,0,0.0,0.9084983378123198,0.7652104882560083,0.7190567547399522,0.7491106217177707,0.09393830513263343,0.02051105439341496,,,0.9084983378123198,0.7190567547399522,empty retained or referred subset at this coverage
structured_mlp,raw,margin_uncertainty,validation,0.9,validation,-0.026180329999999974,1965,218,0.09986257443884562,0.9127964566582909,0.7719136613131946,0.7277901915362678,0.7613200306983884,0.0896093175905504,0.023191763969580698,0.8520572419393174,0.6443804787158603,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,margin_uncertainty,validation,0.8,validation,-0.054001579999999993,1747,436,0.19972514887769124,0.9167000941435696,0.7766666600050095,0.7359288469153176,0.7774115578993628,0.08455482178755129,0.022690328537193747,0.8505910713943804,0.6385447307829752,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,margin_uncertainty,validation,0.7,validation,-0.08606222000000002,1529,654,0.2995877233165369,0.9222473655516676,0.7819653365678605,0.7496256391093475,0.7977237454733574,0.07693053438259354,0.022294083656890323,0.8485608637247907,0.6440238187377865,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,margin_uncertainty,validation,0.6,validation,-0.12054547000000004,1310,873,0.3999083829592304,0.9279141634612665,0.7934423615594153,0.7695451931447274,0.821875954781546,0.06941798119652694,0.022165259319137175,0.85108370392058,0.6435503166888502,0.9084983378123198,0.7190567547399522,
structured_mlp,raw,margin_uncertainty,validation,0.5,validation,-0.1618851,1092,1091,0.49977095739807603,0.9291033468689556,0.7859306034786002,0.7781131068353252,0.845509893455099,0.06016600867825754,0.018086888030211194,0.8583119509554894,0.65740663972047,0.9084983378123198,0.7190567547399522,
structured_mlp,temperature_scaled,entropy_macro,validation,1.0,validation,inf,2183,0,0.0,0.9084983378123198,0.7652104882560083,0.7150719650862133,0.7449406255226626,0.09366628001488472,0.017092873186145018,,,0.9084983378123198,0.7150719650862133,empty retained or referred subset at this coverage
structured_mlp,temperature_scaled,entropy_macro,validation,0.9,validation,0.4848394474530592,1965,218,0.09986257443884562,0.9176530757493092,0.7824676228861839,0.7342815561142025,0.7684596105648738,0.08529350794783136,0.01815819286180122,0.7609896078175162,0.5455355060097136,0.9084983378123198,0.7150719650862133,
structured_mlp,temperature_scaled,entropy_macro,validation,0.8,validation,0.43139443276366307,1747,436,0.19972514887769124,0.9228734489488646,0.7931116867805038,0.7445728081659286,0.7870619946091644,0.07748034295792675,0.01786593987593357,0.7891688649110414,0.581942886663503,0.9084983378123198,0.7150719650862133,
structured_mlp,temperature_scaled,entropy_macro,validation,0.7,validation,0.3914100349304854,1529,654,0.2995877233165369,0.9276748788465404,0.8043444154406607,0.7596370671156798,0.8075191951284088,0.07105427982903302,0.01913380353129573,0.8187356532792147,0.6090209941460207,0.9084983378123198,0.7150719650862133,
structured_mlp,temperature_scaled,entropy_macro,validation,0.6,validation,0.35340129904813866,1310,873,0.3999083829592304,0.92942692868791,0.7987433964442696,0.7505657193403513,0.8187660668380463,0.06473354697241315,0.020301114879990527,0.8428735385786208,0.6461694070190641,0.9084983378123198,0.7150719650862133,
