model_name,feature,attribution_mean_abs,attribution_signed_mean,rank
fair_concat_mlp,HA__Global,0.031916952691972256,0.002584659494459629,32
fair_concat_mlp,P_DurFull_III,0.03189009241759777,0.0037677852087654173,33
fair_concat_mlp,P_DurFull_I,0.03169124200940132,-0.005605623126029968,34
fair_concat_mlp,QRS_Dur_aVR_iqr,0.031504382845014334,-0.0025735374947544187,35
fair_concat_mlp,R_Amp_aVR,0.031157984398305416,0.01959799835458398,36
fair_concat_mlp,R_Amp_III,0.03104224056005478,-0.00646055513061583,37
fair_concat_mlp,R_Amp_aVL_iqr,0.030939540825784206,-0.01594946696422994,38
fair_concat_mlp,S_Amp_III_iqr,0.030544180888682604,0.001143209170550108,39
fair_concat_mlp,S_Amp_V6,0.03054199181497097,0.004022122826427221,40
fair_concat_mlp,QRS_Dur_V1_iqr,0.030539025863011677,-0.003059724811464548,41
fair_concat_mlp,S_Amp_aVR,0.030246787704527378,-0.00714048626832664,42
fair_concat_mlp,PQ_Int_III,0.030190160498023033,0.0035341139882802963,43
fair_concat_mlp,QRS_Dur_V3_iqr,0.030141117051243782,-0.012353882193565369,44
fair_concat_mlp,R_Amp_V2,0.03012549690902233,0.0009014210663735867,45
fair_concat_mlp,P_DurFull_aVL_iqr,0.029955029487609863,-0.0008915495127439499,46
fair_concat_mlp,S_Amp_V2_iqr,0.029710110897819202,-0.006487274542450905,47
fair_concat_mlp,S_Amp_II_iqr,0.029485478065907955,0.024908624589443207,48
fair_concat_mlp,S_Amp_V3_iqr,0.029156384989619255,0.01898266188800335,49
fair_concat_mlp,QRS_Dur_I_iqr,0.02902672067284584,1.618172973394394e-05,50
fair_concat_mlp,Q_Amp_III_iqr,0.029001749431093533,-0.009491931026180586,51
fair_concat_mlp,T_Amp_aVL_iqr,0.028711615751187008,-0.00674771952132384,52
fair_concat_mlp,T_DurFull_V2_iqr,0.02857845090329647,-0.006510267034173012,53
fair_concat_mlp,P_Morph_aVL_iqr,0.028375832363963127,0.004377306322567165,54
fair_concat_mlp,R_Amp_V4_iqr,0.028304637409746647,-0.02007171604782343,55
fair_concat_mlp,P_Amp_V4,0.028145872056484222,0.006695424516995748,56
fair_concat_mlp,P_Amp_aVL,0.028052570298314095,0.011712297797203064,57
fair_concat_mlp,Q_Amp_aVL_iqr,0.02789315488189459,-0.010654950514435768,58
fair_concat_mlp,QRS_Dur_V6_iqr,0.027517694514244795,0.0008609124924987555,59
fair_concat_mlp,QT_IntCorr_V3,0.02736711874604225,0.0006607069226447493,60
fair_concat_mlp,Q_Amp_V2_iqr,0.02700800138215224,-0.0246913880109787,61
fair_concat_mlp,QT_IntCorr_V5_iqr,0.02697054110467434,0.011361983604729176,62
fair_concat_mlp,T_Amp_V2_iqr,0.02684413269162178,-0.019799405708909035,63
fair_concat_mlp,QRS_Dur_III,0.02666993997991085,-0.008980217389762402,64
fair_concat_mlp,PR_Int_V1_iqr,0.02660822682082653,0.01278261374682188,65
fair_concat_mlp,Q_Amp_aVL,0.02655524667352438,-0.0021210864651948214,66
fair_concat_mlp,R_Amp_V3,0.026487433662017185,0.0043506138026714325,67
fair_concat_mlp,S_Amp_aVF,0.02640771120786667,0.018013829365372658,68
fair_concat_mlp,QT_IntCorr_V4,0.02640351156393687,-0.0008386624976992607,69
fair_concat_mlp,S_Amp_V3,0.026230348274111748,-0.0027183189522475004,70
fair_concat_mlp,P_DurFull_V4,0.0261507797986269,0.012998105026781559,71
fair_concat_mlp,P_DurFull_V3,0.026077022776007652,0.002603845437988639,72
fair_concat_mlp,QRS_Dur_aVF_iqr,0.02603854052722454,-0.005411194171756506,73
fair_concat_mlp,QT_Int_V2,0.025490030646324158,0.004787457641214132,74
