model_name,probability_mode,split,label,threshold,prevalence,tp,fp,tn,fn,net_benefit,treat_all_net_benefit,treat_none_net_benefit,net_benefit_vs_treat_all,net_benefit_vs_treat_none,reason
structured_mlp,temperature_scaled,test,NORM,0.34,0.4381255686988171,923,321,914,40,0.344693523037472,0.14867510408911672,0.0,0.1960184189483553,0.344693523037472,
structured_mlp,temperature_scaled,test,NORM,0.35,0.4381255686988171,921,318,917,42,0.3411142997130258,0.1355777979981801,0.0,0.20553650171484572,0.3411142997130258,
structured_mlp,temperature_scaled,test,NORM,0.36,0.4381255686988171,914,313,922,49,0.3357313466787989,0.12207120109190167,0.0,0.21366014558689722,0.3357313466787989,
structured_mlp,temperature_scaled,test,NORM,0.37,0.4381255686988171,913,308,927,50,0.33308057830350823,0.10813582333145566,0.0,0.22494475497205257,0.33308057830350823,
structured_mlp,temperature_scaled,test,NORM,0.38,0.4381255686988171,910,300,935,53,0.33035897736945613,0.09375091725615653,0.0,0.2366080601132996,0.33035897736945613,
structured_mlp,temperature_scaled,test,NORM,0.39,0.4381255686988171,906,298,937,57,0.32551201539402436,0.07889437491609352,0.0,0.24661764047793083,0.32551201539402436,
structured_mlp,temperature_scaled,test,NORM,0.4,0.4381255686988171,905,283,952,58,0.3259023354564756,0.0635426144980284,0.0,0.26235972095844723,0.3259023354564756,
structured_mlp,temperature_scaled,test,NORM,0.41,0.4381255686988171,901,278,957,62,0.32202618713468334,0.047670455421723934,0.0,0.2743557317129594,0.32202618713468334,
structured_mlp,temperature_scaled,test,NORM,0.42,0.4381255686988171,898,272,963,65,0.3189419848765335,0.031250980515201865,0.0,0.28769100436133166,0.3189419848765335,
structured_mlp,temperature_scaled,test,NORM,0.43,0.4381255686988171,894,267,968,69,0.31509506249700686,0.014255383682135248,0.0,0.3008396788148716,0.31509506249700686,
structured_mlp,temperature_scaled,test,NORM,0.44,0.4381255686988171,891,259,976,72,0.3127843494085532,-0.003347198752112368,0.0,0.3161315481606656,0.3127843494085532,
structured_mlp,temperature_scaled,test,NORM,0.45,0.4381255686988171,888,253,982,75,0.30982711555959963,-0.021589875093059874,0.0,0.3314169906526595,0.30982711555959963,
structured_mlp,temperature_scaled,test,NORM,0.46,0.4381255686988171,885,248,987,78,0.30652444983655175,-0.04050820611330175,0.0,0.3470326559498535,0.30652444983655175,
structured_mlp,temperature_scaled,test,NORM,0.47,0.4381255686988171,881,241,994,82,0.3035864508043333,-0.06014043641732625,0.0,0.3637268872216595,0.3035864508043333,
structured_mlp,temperature_scaled,test,NORM,0.48,0.4381255686988171,879,235,1000,84,0.3012178903898649,-0.0805277525022749,0.0,0.3817456428921398,0.3012178903898649,
structured_mlp,temperature_scaled,test,NORM,0.49,0.4381255686988171,874,228,1007,89,0.29797141786650966,-0.10171457117879007,0.0,0.3996859890452997,0.29797141786650966,
structured_mlp,temperature_scaled,test,NORM,0.5,0.4381255686988171,872,225,1010,91,0.2943585077343039,-0.1237488626023659,0.0,0.4181073703366698,0.2943585077343039,
structured_mlp,temperature_scaled,test,MI,0.01,0.2502274795268426,550,1431,217,0,0.24365125320539335,0.24265401972408343,0.0,0.0009972334813099226,0.24365125320539335,
structured_mlp,temperature_scaled,test,MI,0.02,0.2502274795268426,548,1272,376,2,0.23750719578095114,0.23492599951718632,0.0,0.0025811962637648234,0.23750719578095114,
structured_mlp,temperature_scaled,test,MI,0.03,0.2502274795268426,546,1134,514,4,0.23245124433646333,0.2270386386874666,0.0,0.005412605648996732,0.23245124433646333,
structured_mlp,temperature_scaled,test,MI,0.04,0.2502274795268426,540,1044,604,10,0.22588717015468607,0.21898695784046104,0.0,0.006900212314225024,0.22588717015468607,
structured_mlp,temperature_scaled,test,MI,0.05,0.2502274795268426,537,966,682,13,0.22118193573104736,0.2107657679229922,0.0,0.010416167808055155,0.22118193573104736,
structured_mlp,temperature_scaled,test,MI,0.06,0.2502274795268426,532,907,741,18,0.215698991346098,0.20236965907110915,0.0,0.013329332274988837,0.215698991346098,
structured_mlp,temperature_scaled,test,MI,0.07,0.2502274795268426,526,851,797,24,0.21016662263837116,0.19379298873854042,0.0,0.016373633899830736,0.21016662263837116,
structured_mlp,temperature_scaled,test,MI,0.08,0.2502274795268426,518,789,859,32,0.20445464256043044,0.1850298690509159,0.0,0.019424773509514548,0.20445464256043044,
structured_mlp,temperature_scaled,test,MI,0.09,0.2502274795268426,510,742,906,40,0.19864212220900118,0.1760741533262007,0.0,0.022567968882800493,0.19864212220900118,
structured_mlp,temperature_scaled,test,MI,0.1,0.2502274795268426,506,697,951,44,0.19497523000707714,0.16691942169649177,0.0,0.02805580831058538,0.19497523000707714,
structured_mlp,temperature_scaled,test,MI,0.11,0.2502274795268426,503,658,990,47,0.19184447557023238,0.15755896576049733,0.0,0.03428550980973505,0.19184447557023238,
structured_mlp,temperature_scaled,test,MI,0.12,0.2502274795268426,501,619,1029,49,0.189531805773844,0.14798577218959388,0.0,0.0415460335842501,0.189531805773844,
structured_mlp,temperature_scaled,test,MI,0.13,0.2502274795268426,496,591,1057,54,0.185482099714474,0.13819250520326737,0.0,0.04728959451120662,0.185482099714474,
structured_mlp,temperature_scaled,test,MI,0.14,0.2502274795268426,489,555,1093,61,0.18136995577374782,0.12817148782191,0.0,0.0531984679518378,0.18136995577374782,
structured_mlp,temperature_scaled,test,MI,0.15,0.2502274795268426,483,526,1122,67,0.17751431782904245,0.11791468179628542,0.0,0.05959963603275703,0.17751431782904245,
structured_mlp,temperature_scaled,test,MI,0.16,0.2502274795268426,477,500,1148,73,0.17368603492352355,0.10741366610338404,0.0,0.06627236882013951,0.17368603492352355,
structured_mlp,temperature_scaled,test,MI,0.17,0.2502274795268426,472,481,1167,78,0.16991898439983774,0.09665961388776217,0.0,0.07325937051207557,0.16991898439983774,
structured_mlp,temperature_scaled,test,MI,0.18,0.2502274795268426,467,469,1179,83,0.1656272886659713,0.08564326771566175,0.0,0.07998402095030954,0.1656272886659713,
structured_mlp,temperature_scaled,test,MI,0.19,0.2502274795268426,466,442,1206,84,0.16484121367348545,0.074354912996102,0.0,0.09048630067738345,0.16484121367348545,
structured_mlp,temperature_scaled,test,MI,0.2,0.2502274795268426,462,420,1228,88,0.16242038216560511,0.06278434940855326,0.0,0.09963603275705185,0.16242038216560511,
structured_mlp,temperature_scaled,test,MI,0.21,0.2502274795268426,456,398,1250,94,0.15932781239561858,0.0509208601605603,0.0,0.10840695223505828,0.15932781239561858,
structured_mlp,temperature_scaled,test,MI,0.22,0.2502274795268426,450,384,1264,100,0.15545600895919365,0.03875317888056745,0.0,0.1167028300786262,0.15545600895919365,
structured_mlp,temperature_scaled,test,MI,0.23,0.2502274795268426,443,362,1286,107,0.1523521973931437,0.026269453930964443,0.0,0.12608274346217926,0.1523521973931437,
structured_mlp,temperature_scaled,test,MI,0.24,0.2502274795268426,436,350,1298,114,0.14807719936784636,0.013457209903740303,0.0,0.13461998946410605,0.14807719936784636,
structured_mlp,temperature_scaled,test,MI,0.25,0.2502274795268426,426,335,1313,124,0.14300879587503793,0.0003033060357901518,0.0,0.14270548983924777,0.14300879587503793,
structured_mlp,temperature_scaled,test,MI,0.26,0.2502274795268426,423,317,1331,127,0.14177507808081055,-0.013206108747509993,0.0,0.15498118682832054,0.14177507808081055,
structured_mlp,temperature_scaled,test,MI,0.27,0.2502274795268426,415,304,1344,135,0.137653159160881,-0.02708564448377726,0.0,0.16473880364465826,0.137653159160881,
structured_mlp,temperature_scaled,test,MI,0.28,0.2502274795268426,407,298,1350,143,0.132443635628349,-0.04135072287938529,0.0,0.17379435850773428,0.132443635628349,
structured_mlp,temperature_scaled,test,MI,0.29,0.2502274795268426,402,285,1363,148,0.12993246100808675,-0.056017634469235744,0.0,0.1859500954773225,0.12993246100808675,
structured_mlp,temperature_scaled,test,MI,0.3,0.2502274795268426,397,274,1374,153,0.12719355258026777,-0.07110360067593913,0.0,0.1982971532562069,0.12719355258026777,
structured_mlp,temperature_scaled,test,MI,0.31,0.2502274795268426,391,264,1384,159,0.12392689005815564,-0.08662684126544551,0.0,0.21055373132360117,0.12392689005815564,
structured_mlp,temperature_scaled,test,MI,0.32,0.2502274795268426,387,257,1391,163,0.12104587057753037,-0.10260664775464323,0.0,0.2236525183321736,0.12104587057753037,
structured_mlp,temperature_scaled,test,MI,0.33,0.2502274795268426,385,246,1402,165,0.1200344954028764,-0.1190634633927723,0.0,0.2390979587956487,0.1200344954028764,
structured_mlp,temperature_scaled,test,MI,0.34,0.2502274795268426,381,236,1412,169,0.11802740783632502,-0.1360189704138749,0.0,0.25404637825019993,0.11802740783632502,
structured_mlp,temperature_scaled,test,MI,0.35,0.2502274795268426,378,226,1422,172,0.11660950514453698,-0.15349618534331905,0.0,0.27010569048785604,0.11660950514453698,
structured_mlp,temperature_scaled,test,MI,0.36,0.2502274795268426,377,217,1431,173,0.11598612374886261,-0.1715195632393084,0.0,0.287505686988171,0.11598612374886261,
structured_mlp,temperature_scaled,test,MI,0.37,0.2502274795268426,375,207,1441,175,0.11529962303392696,-0.19011511186215457,0.0,0.3054147348960815,0.11529962303392696,
structured_mlp,temperature_scaled,test,MI,0.38,0.2502274795268426,371,198,1450,179,0.11357832633772637,-0.20931051689218932,0.0,0.3228888432299157,0.11357832633772637,
structured_mlp,temperature_scaled,test,MI,0.39,0.2502274795268426,367,193,1455,183,0.11083100881576397,-0.22913527946419243,0.0,0.3399662882799564,0.11083100881576397,
structured_mlp,temperature_scaled,test,MI,0.4,0.2502274795268426,363,185,1463,187,0.10903851986654534,-0.24962086745526235,0.0,0.3586593873218077,0.10903851986654534,
structured_mlp,temperature_scaled,test,MI,0.41,0.2502274795268426,356,173,1475,194,0.10727009145448096,-0.2708008821578937,0.0,0.3780709736123747,0.10727009145448096,
structured_mlp,temperature_scaled,test,MI,0.42,0.2502274795268426,354,161,1487,196,0.10801355464215119,-0.29271124219509886,0.0,0.40072479683725004,0.10801355464215119,
structured_mlp,temperature_scaled,test,MI,0.43,0.2502274795268426,350,156,1492,200,0.10569417173507015,-0.3153903867950129,0.0,0.4210845585300831,0.10569417173507015,
structured_mlp,temperature_scaled,test,MI,0.44,0.2502274795268426,342,152,1496,208,0.10126088652021317,-0.33887950084492385,0.0,0.44014038736513705,0.10126088652021317,
structured_mlp,temperature_scaled,test,MI,0.45,0.2502274795268426,337,145,1503,213,0.09934651335925221,-0.36322276449664975,0.0,0.46256927785590196,0.09934651335925221,
structured_mlp,temperature_scaled,test,MI,0.46,0.2502274795268426,334,136,1512,216,0.0992484750446534,-0.38846763050584704,0.0,0.48771610555050043,0.0992484750446534,
structured_mlp,temperature_scaled,test,MI,0.47,0.2502274795268426,329,132,1516,221,0.0964255669819905,-0.41466513296822144,0.0,0.511090699950212,0.0964255669819905,
structured_mlp,temperature_scaled,test,MI,0.48,0.2502274795268426,328,122,1526,222,0.09799118079372857,-0.4418702316791488,0.0,0.5398614124728773,0.09799118079372857,
structured_mlp,temperature_scaled,test,MI,0.49,0.2502274795268426,315,114,1534,235,0.09348070438366429,-0.4701421970061909,0.0,0.5636229013898553,0.09348070438366429,
structured_mlp,temperature_scaled,test,MI,0.5,0.2502274795268426,313,108,1540,237,0.0932666060054595,-0.49954504094631474,0.0,0.5928116469517742,0.0932666060054595,
structured_mlp,temperature_scaled,test,STTC,0.01,0.2370336669699727,520,1205,472,1,0.23104107499011958,0.22932693633330575,0.0,0.0017141386568138295,0.23104107499011958,
structured_mlp,temperature_scaled,test,STTC,0.02,0.2370336669699727,518,992,685,3,0.2264581901914542,0.22146292547956398,0.0,0.004995264711890213,0.2264581901914542,
structured_mlp,temperature_scaled,test,STTC,0.03,0.2370336669699727,518,875,802,3,0.2233567535622825,0.2134367700721368,0.0,0.009919983490145695,0.2233567535622825,
structured_mlp,temperature_scaled,test,STTC,0.04,0.2370336669699727,514,785,892,7,0.21896800121322413,0.20524340309372155,0.0,0.013724598119502579,0.21896800121322413,
structured_mlp,temperature_scaled,test,STTC,0.05,0.2370336669699727,512,717,960,9,0.21577031751352904,0.19687754417891862,0.0,0.018892773334610424,0.21577031751352904,
structured_mlp,temperature_scaled,test,STTC,0.06,0.2370336669699727,509,679,998,12,0.21185603933943817,0.1883336882659284,0.0,0.02352235107350978,0.21185603933943817,
structured_mlp,temperature_scaled,test,STTC,0.07,0.2370336669699727,505,642,1035,16,0.2077695265490622,0.17960609351609966,0.0,0.028163433032962537,0.2077695265490622,
structured_mlp,temperature_scaled,test,STTC,0.08,0.2370336669699727,502,609,1068,19,0.20429639593306168,0.17068876844562247,0.0,0.0336076274874392,0.20429639593306168,
structured_mlp,temperature_scaled,test,STTC,0.09,0.2370336669699727,499,586,1091,22,0.20065694087532124,0.16157545820876118,0.0,0.03908148266656006,0.20065694087532124,
structured_mlp,temperature_scaled,test,STTC,0.1,0.2370336669699727,494,558,1119,27,0.19654231119199272,0.1522596299666363,0.0,0.04428268122535642,0.19654231119199272,
structured_mlp,temperature_scaled,test,STTC,0.11,0.2370336669699727,492,534,1143,29,0.19381255686988172,0.14273445726963224,0.0,0.05107809960024948,0.19381255686988172,
structured_mlp,temperature_scaled,test,STTC,0.12,0.2370336669699727,490,506,1171,31,0.19153776160145589,0.13299280337496897,0.0,0.05854495822648692,0.19153776160145589,
structured_mlp,temperature_scaled,test,STTC,0.13,0.2370336669699727,486,482,1195,35,0.18834258939683934,0.1230272034137617,0.0,0.06531538598307765,0.18834258939683934,
structured_mlp,temperature_scaled,test,STTC,0.14,0.2370336669699727,483,455,1222,38,0.18604651162790697,0.11282984531392172,0.0,0.07321666631398525,0.18604651162790697,
structured_mlp,temperature_scaled,test,STTC,0.15,0.2370336669699727,482,442,1235,39,0.18380345768880801,0.10239254937643844,0.0,0.08141090831236958,0.18380345768880801,
structured_mlp,temperature_scaled,test,STTC,0.16,0.2370336669699727,479,423,1254,42,0.18126868581827635,0.09170674639282461,0.0,0.08956193942545174,0.18126868581827635,
structured_mlp,temperature_scaled,test,STTC,0.17,0.2370336669699727,475,406,1271,46,0.17827269039762325,0.08076345418068995,0.0,0.0975092362169333,0.17827269039762325,
structured_mlp,temperature_scaled,test,STTC,0.18,0.2370336669699727,473,394,1283,48,0.17584722253046006,0.06955325240240573,0.0,0.10629397012805433,0.17584722253046006,
structured_mlp,temperature_scaled,test,STTC,0.19,0.2370336669699727,471,378,1299,50,0.17394601152562936,0.058066255518484794,0.0,0.11587975600714456,0.17394601152562936,
structured_mlp,temperature_scaled,test,STTC,0.2,0.2370336669699727,470,366,1311,51,0.17220200181983622,0.04629208371246585,0.0,0.12590991810737037,0.17220200181983622,
structured_mlp,temperature_scaled,test,STTC,0.21,0.2370336669699727,469,354,1323,52,0.17056357332903332,0.03421983160756037,0.0,0.13634374172147296,0.17056357332903332,
structured_mlp,temperature_scaled,test,STTC,0.22,0.2370336669699727,466,344,1333,55,0.16786822519306596,0.021838034576888044,0.0,0.14603019061617792,0.16786822519306596,
structured_mlp,temperature_scaled,test,STTC,0.23,0.2370336669699727,463,333,1344,58,0.16539238741240564,0.00913463242853596,0.0,0.15625775498386968,0.16539238741240564,
structured_mlp,temperature_scaled,test,STTC,0.24,0.2370336669699727,459,316,1361,62,0.16342608112638285,-0.003903069776351742,0.0,0.1673291509027346,0.16342608112638285,
structured_mlp,temperature_scaled,test,STTC,0.25,0.2370336669699727,458,305,1372,63,0.16211707612981496,-0.017288444040036433,0.0,0.1794055201698514,0.16211707612981496,
structured_mlp,temperature_scaled,test,STTC,0.26,0.2370336669699727,453,297,1380,68,0.15862085925780192,-0.031035585175712643,0.0,0.18965644443351456,0.15862085925780192,
structured_mlp,temperature_scaled,test,STTC,0.27,0.2370336669699727,452,288,1389,69,0.15717900457451978,-0.04515936031510598,0.0,0.20233836488962575,0.15717900457451978,
structured_mlp,temperature_scaled,test,STTC,0.28,0.2370336669699727,448,274,1403,73,0.15534324133050248,-0.059675462541704694,0.0,0.21501870387220717,0.15534324133050248,
structured_mlp,temperature_scaled,test,STTC,0.29,0.2370336669699727,446,264,1413,75,0.1538530546335337,-0.07460046905637652,0.0,0.2284535236899102,0.1538530546335337,
structured_mlp,temperature_scaled,test,STTC,0.3,0.2370336669699727,444,257,1420,77,0.15189132978031977,-0.0899519043286105,0.0,0.24184323410893027,0.15189132978031977,
structured_mlp,temperature_scaled,test,STTC,0.31,0.2370336669699727,444,248,1429,77,0.1513101502024238,-0.10574830873917007,0.0,0.25705845894159385,0.1513101502024238,
structured_mlp,temperature_scaled,test,STTC,0.32,0.2370336669699727,443,239,1438,78,0.15037734839158592,-0.12200931327945197,0.0,0.27238666167103787,0.15037734839158592,
structured_mlp,temperature_scaled,test,STTC,0.33,0.2370336669699727,441,229,1448,80,0.1493216356796545,-0.1387557209403394,0.0,0.2880773566199939,0.1493216356796545,
structured_mlp,temperature_scaled,test,STTC,0.34,0.2370336669699727,440,219,1458,81,0.1488543303829928,-0.1560095955000415,0.0,0.30486392588303435,0.1488543303829928,
structured_mlp,temperature_scaled,test,STTC,0.35,0.2370336669699727,437,209,1468,84,0.14761671449569538,-0.17379435850773434,0.0,0.32141107300342975,0.14761671449569538,
structured_mlp,temperature_scaled,test,STTC,0.36,0.2370336669699727,433,203,1474,88,0.14504663330300274,-0.1921348953594177,0.0,0.33718152866242046,0.14504663330300274,
structured_mlp,temperature_scaled,test,STTC,0.37,0.2370336669699727,432,196,1481,89,0.14417146901223335,-0.2110576714762339,0.0,0.3552291404884672,0.14417146901223335,
structured_mlp,temperature_scaled,test,STTC,0.38,0.2370336669699727,430,182,1495,91,0.14488244445096715,-0.23059085972585053,0.0,0.3754733041768177,0.14488244445096715,
structured_mlp,temperature_scaled,test,STTC,0.39,0.2370336669699727,421,175,1502,100,0.14063455600471367,-0.25076448037709403,0.0,0.39139903638180773,0.14063455600471367,
structured_mlp,temperature_scaled,test,STTC,0.4,0.2370336669699727,415,168,1509,106,0.13785259326660598,-0.27161055505004567,0.0,0.40946314831665165,0.13785259326660598,
structured_mlp,temperature_scaled,test,STTC,0.41,0.2370336669699727,409,162,1515,112,0.13486065915084594,-0.2931632763220801,0.0,0.42802393547292605,0.13486065915084594,
structured_mlp,temperature_scaled,test,STTC,0.42,0.2370336669699727,404,153,1524,117,0.13339713218913749,-0.3154591948793574,0.0,0.4488563270684949,0.13339713218913749,
structured_mlp,temperature_scaled,test,STTC,0.43,0.2370336669699727,403,151,1526,118,0.13152307520393342,-0.3385374263684689,0.0,0.4700605015724023,0.13152307520393342,
structured_mlp,temperature_scaled,test,STTC,0.44,0.2370336669699727,398,146,1531,123,0.12888340049395555,-0.3624398804107631,0.0,0.49132328090471866,0.12888340049395555,
structured_mlp,temperature_scaled,test,STTC,0.45,0.2370336669699727,390,140,1537,131,0.1253205393332782,-0.3872115146000496,0.0,0.5125320539333278,0.1253205393332782,
structured_mlp,temperature_scaled,test,STTC,0.46,0.2370336669699727,384,133,1544,137,0.12315910086610725,-0.4129006167222729,0.0,0.5360597175883801,0.12315910086610725,
structured_mlp,temperature_scaled,test,STTC,0.47,0.2370336669699727,377,127,1550,144,0.12028087283465244,-0.43955911892457983,0.0,0.5598399917592323,0.12028087283465244,
structured_mlp,temperature_scaled,test,STTC,0.48,0.2370336669699727,374,124,1553,147,0.11807937285644293,-0.4672429481346679,0.0,0.5853223209911108,0.11807937285644293,
structured_mlp,temperature_scaled,test,STTC,0.49,0.2370336669699727,366,119,1558,155,0.11449802851076737,-0.4960124177059359,0.0,0.6105104462167033,0.11449802851076737,
structured_mlp,temperature_scaled,test,STTC,0.5,0.2370336669699727,359,111,1566,162,0.11282984531392175,-0.5259326660600547,0.0,0.6387625113739764,0.11282984531392175,
structured_mlp,temperature_scaled,test,CD,0.01,0.2256596906278435,491,1518,184,5,0.2164088565362451,0.21783807134125605,0.0,-0.0014292148050109588,0.2164088565362451,
structured_mlp,temperature_scaled,test,CD,0.02,0.2256596906278435,488,1305,397,8,0.20990325156450204,0.20985682717126888,0.0,4.642439323315761e-05,0.20990325156450204,
structured_mlp,temperature_scaled,test,CD,0.03,0.2256596906278435,482,1145,557,14,0.20317908501636914,0.20171102126581802,0.0,0.001468063750551113,0.20317908501636914,
structured_mlp,temperature_scaled,test,CD,0.04,0.2256596906278435,479,1022,680,17,0.1985517136791022,0.1933955110706703,0.0,0.005156202608431915,0.1985517136791022,
structured_mlp,temperature_scaled,test,CD,0.05,0.2256596906278435,474,913,789,22,0.19378861165652986,0.18490493750299314,0.0,0.00888367415353672,0.19378861165652986,
structured_mlp,temperature_scaled,test,CD,0.06,0.2256596906278435,469,826,876,27,0.1893888060712834,0.17623371343387606,0.0,0.013155092637407328,0.1893888060712834,
structured_mlp,temperature_scaled,test,CD,0.07,0.2256596906278435,464,750,952,32,0.18541782852446503,0.16737601142778868,0.0,0.01804181709667635,0.18541782852446503,
structured_mlp,temperature_scaled,test,CD,0.08,0.2256596906278435,459,683,1019,37,0.18180559401827748,0.1583257506824386,0.0,0.023479843335838885,0.18180559401827748,
structured_mlp,temperature_scaled,test,CD,0.09,0.2256596906278435,455,637,1065,41,0.178343949044586,0.1490765831075203,0.0,0.029267365937065692,0.178343949044586,
structured_mlp,temperature_scaled,test,CD,0.1,0.2256596906278435,452,592,1110,44,0.175715296734405,0.13962187847538166,0.0,0.03609341825902335,0.175715296734405,
structured_mlp,temperature_scaled,test,CD,0.11,0.2256596906278435,448,556,1146,48,0.17255727883366903,0.12995470857061067,0.0,0.04260257026305836,0.17255727883366903,
structured_mlp,temperature_scaled,test,CD,0.12,0.2256596906278435,443,530,1172,53,0.1686657291752833,0.12006783025891307,0.0,0.04859789891637023,0.1686657291752833,
structured_mlp,temperature_scaled,test,CD,0.13,0.2256596906278435,437,503,1199,59,0.16462196563228848,0.10995366738832585,0.0,0.05466829824396263,0.16462196563228848,
structured_mlp,temperature_scaled,test,CD,0.14,0.2256596906278435,432,471,1231,64,0.16165859026176016,0.09960429142772498,0.0,0.06205429883403518,0.16165859026176016,
structured_mlp,temperature_scaled,test,CD,0.15,0.2256596906278435,431,440,1262,65,0.160761119734518,0.08901140073863939,0.0,0.07174971899587862,0.160761119734518,
structured_mlp,temperature_scaled,test,CD,0.16,0.2256596906278435,427,414,1288,69,0.15839074483296506,0.07816629836648034,0.0,0.08022444646648472,0.15839074483296506,
structured_mlp,temperature_scaled,test,CD,0.17,0.2256596906278435,425,388,1314,71,0.15720205663418002,0.06705986822631746,0.0,0.09014218840786256,0.15720205663418002,
structured_mlp,temperature_scaled,test,CD,0.18,0.2256596906278435,419,372,1330,77,0.1534765529638918,0.05568254954615062,0.0,0.09779400341774117,0.1534765529638918,
structured_mlp,temperature_scaled,test,CD,0.19,0.2256596906278435,416,353,1349,80,0.15159123333220997,0.04402430941709076,0.0,0.10756692391511921,0.15159123333220997,
structured_mlp,temperature_scaled,test,CD,0.2,0.2256596906278435,413,343,1359,83,0.14888535031847136,0.032074613284804376,0.0,0.11681073703366698,0.14888535031847136,
structured_mlp,temperature_scaled,test,CD,0.21,0.2256596906278435,410,332,1370,86,0.14638163577936214,0.01982239319980192,0.0,0.12655924257956022,0.14638163577936214,
structured_mlp,temperature_scaled,test,CD,0.22,0.2256596906278435,409,313,1389,87,0.1459135344485663,0.0072560136254403995,0.0,0.1386575208231259,0.1459135344485663,
structured_mlp,temperature_scaled,test,CD,0.23,0.2256596906278435,400,293,1409,96,0.14216584143790695,-0.005636765418385065,0.0,0.147802606856292,0.14216584143790695,
structured_mlp,temperature_scaled,test,CD,0.24,0.2256596906278435,397,281,1421,99,0.14024711460179112,-0.018868828121258535,0.0,0.15911594272304966,0.14024711460179112,
structured_mlp,temperature_scaled,test,CD,0.25,0.2256596906278435,393,267,1435,103,0.13830755232029118,-0.032453745829542,0.0,0.17076129814983318,0.13830755232029118,
structured_mlp,temperature_scaled,test,CD,0.26,0.2256596906278435,389,251,1451,107,0.1368566018247547,-0.04640582347588715,0.0,0.18326242530064185,0.1368566018247547,
structured_mlp,temperature_scaled,test,CD,0.27,0.2256596906278435,385,232,1470,111,0.13612000947312,-0.06074014982487194,0.0,0.19686015929799194,0.13612000947312,
structured_mlp,temperature_scaled,test,CD,0.28,0.2256596906278435,380,224,1478,116,0.1332524517237893,-0.07547265190577299,0.0,0.2087251036295623,0.1332524517237893,
structured_mlp,temperature_scaled,test,CD,0.29,0.2256596906278435,378,210,1492,118,0.13295056965999819,-0.09062015404529086,0.0,0.22357072370528905,0.13295056965999819,
structured_mlp,temperature_scaled,test,CD,0.3,0.2256596906278435,377,205,1497,119,0.13154816066554012,-0.10620044196022357,0.0,0.2377486026257637,0.13154816066554012,
structured_mlp,temperature_scaled,test,CD,0.31,0.2256596906278435,376,197,1505,120,0.13079743112974906,-0.12223233242341527,0.0,0.2530297635531643,0.13079743112974906,
structured_mlp,temperature_scaled,test,CD,0.32,0.2256596906278435,374,185,1517,122,0.13054648611036773,-0.13873574907670075,0.0,0.2692822351870685,0.13054648611036773,
structured_mlp,temperature_scaled,test,CD,0.33,0.2256596906278435,370,178,1524,126,0.12844784267923348,-0.15573180503306946,0.0,0.284179647712303,0.12844784267923348,
structured_mlp,temperature_scaled,test,CD,0.34,0.2256596906278435,368,172,1530,128,0.12711280227203794,-0.173242892988116,0.0,0.30035569526015393,0.12711280227203794,
structured_mlp,temperature_scaled,test,CD,0.35,0.2256596906278435,363,167,1535,133,0.12423881850633442,-0.19129278364947153,0.0,0.31553160215580595,0.12423881850633442,
structured_mlp,temperature_scaled,test,CD,0.36,0.2256596906278435,360,160,1542,136,0.12283894449499547,-0.20990673339399454,0.0,0.33274567788899,0.12283894449499547,
structured_mlp,temperature_scaled,test,CD,0.37,0.2256596906278435,355,154,1548,141,0.12036194520270954,-0.2291116021780262,0.0,0.34947354738073577,0.12036194520270954,
structured_mlp,temperature_scaled,test,CD,0.38,0.2256596906278435,351,152,1550,145,0.11730605535824357,-0.24893598285831695,0.0,0.36624203821656054,0.11730605535824357,
structured_mlp,temperature_scaled,test,CD,0.39,0.2256596906278435,347,143,1559,149,0.11627560076970123,-0.26941034323304347,0.0,0.3856859440027447,0.11627560076970123,
structured_mlp,temperature_scaled,test,CD,0.4,0.2256596906278435,345,140,1562,151,0.11449802851076736,-0.29056718228692757,0.0,0.4050652107976949,0.11449802851076736,
structured_mlp,temperature_scaled,test,CD,0.41,0.2256596906278435,342,134,1568,154,0.11323082617479682,-0.31244120232568884,0.0,0.4256720285004857,0.11323082617479682,
structured_mlp,temperature_scaled,test,CD,0.42,0.2256596906278435,337,130,1572,159,0.11049229707257383,-0.33506949891751103,0.0,0.44556179599008483,0.11049229707257383,
structured_mlp,temperature_scaled,test,CD,0.43,0.2256596906278435,332,124,1578,164,0.10848777995945277,-0.3584917708283446,0.0,0.4669795507877974,0.10848777995945277,
structured_mlp,temperature_scaled,test,CD,0.44,0.2256596906278435,330,117,1585,166,0.10831275185233329,-0.38275055245027945,0.0,0.49106330430261275,0.10831275185233329,
structured_mlp,temperature_scaled,test,CD,0.45,0.2256596906278435,327,113,1589,169,0.10670857804615766,-0.407891471585739,0.0,0.5146000496318966,0.10670857804615766,
structured_mlp,temperature_scaled,test,CD,0.46,0.2256596906278435,322,107,1595,174,0.10502814005998719,-0.43396353587436387,0.0,0.538991675934351,0.10502814005998719,
structured_mlp,temperature_scaled,test,CD,0.47,0.2256596906278435,320,104,1598,176,0.10362765464315758,-0.4610194516455782,0.0,0.5646471062887358,0.10362765464315758,
structured_mlp,temperature_scaled,test,CD,0.48,0.2256596906278435,318,99,1603,178,0.10310072093511585,-0.4891159795618394,0.0,0.5922167004969552,0.10310072093511585,
structured_mlp,temperature_scaled,test,CD,0.49,0.2256596906278435,317,99,1603,179,0.10094738532355618,-0.5183143321022675,0.0,0.6192617174258237,0.10094738532355618,
