model_name,probability_mode,coverage,uncertainty_score,referred_n,referral_fraction,mean_predicted_labels_per_record,mean_entropy,mean_margin_uncertainty,error_rate_if_available,NORM_prevalence,MI_prevalence,STTC_prevalence,CD_prevalence,HYP_prevalence
strong_signal_only,raw,0.6,entropy_max,901,0.4099181073703367,1.8546059933407328,0.3659645223417279,-0.0919640757866814,0.7269700332963374,0.2330743618201997,0.3718091009988901,0.3407325194228635,0.3196448390677026,0.172031076581576
strong_signal_only,raw,0.5,entropy_max,1124,0.5113739763421292,1.7375444839857652,0.3543775962902313,-0.1016278142778469,0.6752669039145908,0.24644128113879,0.3558718861209964,0.3345195729537366,0.3158362989323843,0.1699288256227758
strong_signal_only,raw,1.0,margin_uncertainty,0,0.0,,,,,,,,,
strong_signal_only,raw,0.9,margin_uncertainty,224,0.1019108280254777,1.7142857142857142,0.3802189419833222,-0.0126814066071428,0.7767857142857143,0.2232142857142857,0.3616071428571428,0.3348214285714285,0.3035714285714285,0.1517857142857142
strong_signal_only,raw,0.8,margin_uncertainty,435,0.1979071883530482,1.710344827586207,0.3721406678107199,-0.0284439816321839,0.7310344827586207,0.2114942528735632,0.3701149425287356,0.3448275862068966,0.3218390804597701,0.160919540229885
strong_signal_only,raw,0.7,margin_uncertainty,629,0.2861692447679709,1.685214626391097,0.3654293734363447,-0.0446364874880763,0.6979332273449921,0.2384737678855326,0.3608903020667726,0.3195548489666137,0.3068362480127186,0.1589825119236884
strong_signal_only,raw,0.6,margin_uncertainty,872,0.3967242948134667,1.663990825688073,0.3569818770108055,-0.0653214106077981,0.6674311926605505,0.2408256880733945,0.356651376146789,0.3245412844036697,0.3119266055045872,0.1536697247706422
strong_signal_only,raw,0.5,margin_uncertainty,1083,0.4927206551410373,1.6380424746075717,0.3471104852064647,-0.0843965259076638,0.6361957525392429,0.2511542012927054,0.3462603878116344,0.3130193905817174,0.3157894736842105,0.1542012927054478
strong_signal_only,temperature_scaled,1.0,entropy_macro,0,0.0,,,,,,,,,
strong_signal_only,temperature_scaled,0.9,entropy_macro,216,0.0982711555959963,1.9259259259259256,0.5068721214601936,-0.066617424756489,0.7916666666666666,0.1574074074074074,0.4398148148148148,0.3888888888888889,0.2083333333333333,0.2129629629629629
strong_signal_only,temperature_scaled,0.8,entropy_macro,442,0.2010919017288444,1.8778280542986423,0.4715617761762705,-0.0756669683114945,0.748868778280543,0.2171945701357466,0.4027149321266968,0.3574660633484163,0.253393665158371,0.1900452488687782
strong_signal_only,temperature_scaled,0.7,entropy_macro,682,0.3102820746132848,1.8269794721407624,0.4435043943824913,-0.0829822827673348,0.7052785923753666,0.2360703812316715,0.4032258064516129,0.3519061583577713,0.2536656891495601,0.1832844574780058
strong_signal_only,temperature_scaled,0.6,entropy_macro,896,0.4076433121019108,1.78125,0.4223959097184609,-0.0893389509589459,0.6763392857142857,0.2566964285714285,0.3783482142857143,0.3359375,0.2633928571428571,0.1707589285714285
strong_signal_only,temperature_scaled,0.5,entropy_macro,1141,0.5191082802547771,1.7221735319894829,0.4000260505204369,-0.0983836687585255,0.6371603856266433,0.2725679228746713,0.3637160385626643,0.3234005258545135,0.2699386503067484,0.1638913234005258
strong_signal_only,temperature_scaled,1.0,entropy_max,0,0.0,,,,,,,,,
strong_signal_only,temperature_scaled,0.9,entropy_max,227,0.1032757051865332,2.1806167400881056,0.4212897170680065,-0.0818339277754679,0.8105726872246696,0.211453744493392,0.4273127753303964,0.3392070484581498,0.3039647577092511,0.1497797356828193
strong_signal_only,temperature_scaled,0.8,entropy_max,457,0.2079162875341219,2.0481400437636763,0.4181064375270515,-0.0798316063870573,0.7899343544857768,0.2428884026258205,0.3960612691466083,0.3172866520787746,0.3019693654266958,0.1531728665207877
